session_id,msisdn,imei,cgi,shortcode,session_start_ts,total_steps,dwell_times,dwell_variance,mean_dwell,menu_path,path_directness,session_duration_s,session_end_reason,pin_attempts,label
USS-AE0BDC81,254144566041,353003548780498,639-02-1054-69905,*334#,2025-01-12T16:21:00Z,7,"[10, 9, 14, 10, 14, 9, 11]",4.0,11.0,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,91,complete,1,legit
USS-2BC399F6,254095864711,354595905606506,639-02-1991-73800,*334#,2025-01-30T04:26:00Z,5,"[13, 15, 22, 14, 13]",11.44,15.4,main>send_money>number>amount>pin>confirm,1.0,87,complete,1,legit
USS-33534C5B,254161367320,353745092450832,639-02-7374-74066,*334#,2025-01-10T06:50:00Z,7,"[14, 15, 21, 18, 14, 13, 10]",10.86,15.0,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,119,complete,1,legit
USS-329BE6AE,254755885918,354954077025143,639-02-3083-12729,*334#,2025-02-10T03:59:00Z,7,"[17, 16, 27, 18, 12, 13, 10]",26.69,16.1,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,127,complete,1,legit
USS-F0C4EF49,254739442356,358895865093244,639-02-7382-93388,*334#,2025-02-12T03:31:00Z,7,"[10, 9, 16, 10, 7, 9, 9]",6.86,10.0,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,84,complete,1,legit
USS-86029E8C,254161593383,358060044966854,639-02-1360-80069,*334#,2025-01-19T20:24:00Z,5,"[13, 17, 30, 14, 12]",43.76,17.2,main>send_money>number>amount>pin>confirm,1.0,96,complete,1,legit
USS-65127734,254180992454,359762754790035,639-02-3746-56950,*334#,2025-01-08T04:11:00Z,5,"[8, 11, 20, 7, 7]",24.24,10.6,main>send_money>number>amount>pin>confirm,1.0,63,complete,1,legit
USS-E3285D05,254031040402,358217822191821,639-02-2158-26052,*334#,2025-03-01T14:17:00Z,3,"[25, 21, 24]",2.89,23.3,main>my_account>balance,1.0,76,complete,1,legit
USS-6A4D90D7,254022461819,3528933718829601,639-02-3521-31863,*334#,2025-02-17T20:48:00Z,3,"[5, 5, 5]",0.0,5.0,main>my_account>balance>pin,1.0,21,complete,1,fraud
USS-5DB7E71D,254022461819,3528933718829601,639-02-3521-31863,*334#,2025-02-17T20:49:44Z,5,"[5, 8, 7, 8, 7]",1.2,7.0,main>send_money>number>amount>pin>confirm,1.0,45,complete,1,fraud
USS-32FDE381,254022461819,3528933718829601,639-02-3521-31863,*334#,2025-02-17T20:50:50Z,5,"[6, 5, 6, 10, 7]",2.96,6.8,main>send_money>number>amount>pin>confirm,1.0,44,complete,1,fraud
USS-F079E61B,254128624269,356636232188696,639-02-5718-69284,*334#,2025-03-03T21:33:00Z,3,"[8, 8, 8]",0.0,8.0,main>my_account>balance,1.0,30,complete,1,legit
USS-94983F2C,254740740257,356397326315578,639-02-3645-80885,*334#,2025-02-12T03:03:00Z,5,"[22, 19, 35, 19, 25]",35.2,24.0,main>send_money>number>amount>pin>confirm,1.0,130,complete,1,legit
USS-E8796441,254020467116,3528967121100100,639-02-4006-76201,*334#,2025-02-25T18:05:00Z,3,"[6, 6, 6]",0.0,6.0,main>my_account>balance>pin,1.0,24,complete,1,fraud
USS-080BE162,254020467116,3528967121100100,639-02-4006-76201,*334#,2025-02-25T18:06:50Z,5,"[6, 6, 5, 8, 5]",1.2,6.0,main>send_money>number>amount>pin>confirm,1.0,40,complete,1,fraud
USS-688D5F72,254020467116,3528967121100100,639-02-4006-76201,*334#,2025-02-25T18:08:25Z,5,"[7, 5, 6, 6, 5]",0.56,5.8,main>send_money>number>amount>pin>confirm,1.0,39,complete,1,fraud
USS-6343F4A5,254192919267,353302753353853,639-02-6773-53973,*334#,2025-01-07T04:22:00Z,5,"[24, 25, 59, 29, 22]",190.16,31.8,main>send_money>number>amount>pin>confirm,1.0,169,complete,1,legit
USS-289C9A7D,254778911030,354069472903594,639-02-1903-35518,*334#,2025-02-13T07:31:00Z,5,"[18, 19, 35, 17, 18]",46.64,21.4,main>send_money>number>amount>pin>confirm,1.0,117,complete,1,legit
USS-C4A6F9DC,254164567411,3528920015818526,639-02-7578-11444,*334#,2025-01-09T16:10:00Z,3,"[16, 16, 11]",5.56,14.3,main>my_account>balance>pin,1.0,49,complete,1,fraud
USS-3BCB505B,254164567411,3528920015818526,639-02-7578-11444,*334#,2025-01-09T16:11:32Z,5,"[9, 18, 12, 12, 16]",10.24,13.4,main>send_money>number>amount>pin>confirm,1.0,77,complete,1,fraud
USS-904E6994,254164567411,3528920015818526,639-02-7578-11444,*334#,2025-01-09T16:13:39Z,5,"[10, 12, 11, 13, 10]",1.36,11.2,main>send_money>number>amount>pin>confirm,1.0,66,complete,1,fraud
USS-580946C8,254024380301,353229135784758,639-02-7652-52146,*334#,2025-01-12T17:05:00Z,7,"[5, 6, 16, 9, 10, 8, 7]",11.35,8.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,75,complete,1,legit
USS-0ED229C9,254127223841,354694102835698,639-02-2352-97466,*334#,2025-01-27T01:26:00Z,5,"[12, 15, 12, 27, 22]",35.44,17.6,main>send_money>number>amount>pin>confirm,1.0,98,complete,1,legit
USS-1C0156D4,254756669471,353750849548895,639-02-9779-38228,*334#,2025-02-17T06:34:00Z,7,"[12, 14, 34, 16, 15, 17, 17]",46.12,17.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,139,complete,1,legit
USS-05533B69,254729731370,354354846558394,639-02-4406-65105,*334#,2025-02-20T12:58:00Z,3,"[12, 18, 14]",6.22,14.7,main>my_account>balance,1.0,50,complete,1,legit
USS-241004CB,254748564829,359512793737504,639-02-1897-37268,*334#,2025-01-07T23:24:00Z,7,"[19, 14, 29, 18, 12, 17, 13]",28.24,17.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,136,complete,1,legit
USS-5E9157D0,254026296532,357693425840034,639-02-4716-66197,*334#,2025-02-15T14:00:00Z,7,"[17, 13, 36, 12, 13, 12, 12]",66.53,16.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,129,complete,1,legit
USS-3E50FA33,254199109409,356927358988017,639-02-9700-53110,*334#,2025-02-10T22:43:00Z,5,"[12, 12, 27, 8, 7]",51.76,13.2,main>send_money>number>amount>pin>confirm,1.0,76,complete,1,legit
USS-4F5C7C4F,254060376969,355440435024110,639-02-7231-74525,*334#,2025-02-25T03:18:00Z,5,"[10, 13, 20, 11, 9]",15.44,12.6,main>send_money>number>amount>pin>confirm,1.0,73,complete,1,legit
USS-EC85AD5C,254731574994,353133613465465,639-02-5252-34182,*334#,2025-01-31T19:28:00Z,5,"[15, 13, 47, 13, 15]",175.04,20.6,main>send_money>number>amount>pin>confirm,1.0,113,complete,2,legit
USS-AD2B6488,254025456296,354072708005598,639-02-2954-58198,*334#,2025-01-09T07:42:00Z,7,"[17, 11, 34, 15, 13, 12, 18]",52.98,17.1,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,134,complete,1,legit
USS-03D94B26,254040395469,356542748011105,639-02-2186-84471,*334#,2025-02-11T16:01:00Z,7,"[5, 7, 11, 6, 6, 6, 6]",3.35,6.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,61,complete,1,legit
USS-D7D3B0E9,254066649625,353667863244609,639-02-7068-20410,*334#,2025-01-31T22:17:00Z,5,"[20, 26, 77, 17, 23]",501.84,32.6,main>send_money>number>amount>pin>confirm,1.0,173,complete,1,legit
USS-AB77A4A8,254062884720,359812557700148,639-02-6641-12018,*334#,2025-02-14T23:29:00Z,5,"[19, 22, 56, 22, 24]",190.24,28.6,main>send_money>number>amount>pin>confirm,1.0,153,complete,1,legit
USS-4EB60310,254172144848,358104743330119,639-02-5628-21717,*334#,2025-02-27T08:04:00Z,7,"[11, 12, 29, 15, 18, 12, 20]",34.78,16.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,131,timeout,1,legit
USS-8512A1AC,254750144735,358200789749767,639-02-1233-20048,*334#,2025-02-17T23:30:00Z,7,"[8, 6, 21, 11, 5, 9, 5]",27.06,9.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,79,complete,1,legit
USS-166D1C1A,254769417095,356414445257260,639-02-7417-95630,*334#,2025-01-11T16:29:00Z,7,"[10, 11, 7, 9, 8, 7, 8]",1.96,8.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,74,complete,1,legit
USS-6E2AE2B5,254081537268,354779791024856,639-02-5175-79245,*334#,2025-01-09T04:14:00Z,7,"[7, 10, 17, 9, 9, 8, 7]",10.24,9.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,81,complete,1,legit
USS-468AB542,254139847320,352048467546339,639-02-6619-68908,*334#,2025-01-04T19:19:00Z,5,"[16, 23, 17, 20, 28]",18.96,20.8,main>send_money>number>amount>pin>confirm,1.0,114,complete,1,legit
USS-36045FBA,254091617732,355760878272936,639-02-4560-52113,*334#,2025-02-27T04:51:00Z,7,"[11, 9, 26, 15, 11, 13, 10]",29.1,13.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,109,complete,1,legit
USS-0A316F81,254062036020,358021215777169,639-02-6468-46593,*334#,2025-02-23T20:09:00Z,7,"[14, 14, 22, 12, 10, 10, 13]",14.24,13.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,109,complete,1,legit
USS-051BAD8B,254735779906,3528933718829601,639-02-5734-57139,*334#,2025-02-16T21:50:00Z,3,"[17, 7, 15]",18.67,13.0,main>my_account>balance>pin,1.0,45,complete,1,fraud
USS-FA2A3F94,254735779906,3528933718829601,639-02-5734-57139,*334#,2025-02-16T21:51:36Z,5,"[13, 17, 14, 15, 13]",2.24,14.4,main>send_money>number>amount>pin>confirm,1.0,82,complete,1,fraud
USS-1F5B55B7,254770673910,354638348896564,639-02-3846-90058,*334#,2025-02-27T14:12:00Z,7,"[12, 9, 25, 9, 7, 12, 10]",30.86,12.0,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,98,complete,1,legit
USS-BBAE4C84,254194214813,357498490192211,639-02-9387-67984,*334#,2025-02-24T02:23:00Z,7,"[13, 11, 12, 9, 12, 11, 10]",1.55,11.1,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,92,complete,1,legit
USS-911E1098,254066015393,356549071276181,639-02-6538-10522,*334#,2025-01-12T23:58:00Z,5,"[39, 27, 62, 35, 40]",135.44,40.6,main>send_money>number>amount>pin>confirm,1.0,213,complete,1,legit
USS-7DEABDD6,254765334685,359159679851672,639-02-1527-54919,*334#,2025-02-21T01:24:00Z,7,"[15, 17, 24, 17, 12, 17, 12]",14.2,16.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,128,complete,1,legit
USS-9A2CFF4D,254010524775,358023743967127,639-02-8790-83717,*334#,2025-01-25T06:07:00Z,7,"[8, 10, 28, 9, 8, 9, 7]",47.35,11.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,93,complete,1,legit
USS-6DD28686,254148344494,356536491087369,639-02-4909-45194,*334#,2025-03-05T05:47:00Z,5,"[13, 10, 21, 8, 7]",25.36,11.8,main>send_money>number>amount>pin>confirm,1.0,69,complete,1,legit
USS-5022A08E,254744424235,358346840353502,639-02-3800-27119,*334#,2025-01-11T00:26:00Z,7,"[11, 9, 19, 11, 11, 10, 12]",9.27,11.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,97,complete,1,legit
USS-F4FF4751,254174041264,358751731726633,639-02-3920-39285,*334#,2025-01-11T06:14:00Z,5,"[11, 15, 14, 11, 16]",4.24,13.4,main>send_money>number>amount>pin>confirm,1.0,77,user_cancel,1,legit
USS-0DA2548D,254740812631,353676689056852,639-02-7474-24961,*334#,2025-01-12T19:44:00Z,7,"[10, 13, 6, 7, 9, 8, 12]",5.63,9.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,79,complete,1,legit
USS-B621ABCE,254753438808,353016654623987,639-02-6647-99147,*334#,2025-02-22T05:38:00Z,5,"[17, 12, 16, 16, 17]",3.44,15.6,main>send_money>number>amount>pin>confirm,1.0,88,complete,1,legit
USS-80AA44F4,254152530011,352847893787334,639-02-4602-99533,*334#,2025-01-25T04:39:00Z,3,"[8, 13, 11]",4.22,10.7,main>my_account>balance,1.0,38,complete,1,legit
USS-DA81BA3F,254183989133,357032561190896,639-02-9244-16585,*334#,2025-01-15T16:14:00Z,5,"[22, 25, 59, 19, 18]",237.04,28.6,main>send_money>number>amount>pin>confirm,1.0,153,complete,1,legit
USS-043EF722,254745232881,354674152307220,639-02-7509-10907,*334#,2025-02-22T13:40:00Z,7,"[17, 22, 24, 20, 23, 21, 18]",5.63,20.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,159,complete,1,legit
USS-108956FC,254790059935,354727385650216,639-02-2845-96741,*334#,2025-01-13T22:37:00Z,7,"[12, 12, 20, 13, 9, 9, 11]",11.92,12.3,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,100,complete,1,legit
USS-6488A4CE,254120735229,358601457729087,639-02-9276-98148,*334#,2025-01-20T14:45:00Z,3,"[11, 15, 15]",3.56,13.7,main>my_account>balance,1.0,47,complete,1,legit
USS-0D0C4F46,254131837133,355945633087830,639-02-8331-18328,*334#,2025-01-28T17:55:00Z,5,"[19, 21, 21, 17, 23]",4.16,20.2,main>send_money>number>amount>pin>confirm,1.0,111,complete,1,legit
USS-F026835A,254060633124,3528949163804239,639-02-3698-66900,*334#,2025-01-22T15:45:00Z,3,"[13, 13, 7]",8.0,11.0,main>my_account>balance>pin,1.0,39,complete,1,fraud
USS-5F0D6C84,254060633124,3528949163804239,639-02-3698-66900,*334#,2025-01-22T15:46:36Z,5,"[12, 9, 9, 9, 12]",2.16,10.2,main>send_money>number>amount>pin>confirm,1.0,61,complete,1,fraud
USS-F2AF2CA5,254060633124,3528949163804239,639-02-3698-66900,*334#,2025-01-22T15:48:09Z,5,"[11, 11, 11, 13, 12]",0.64,11.6,main>send_money>number>amount>pin>confirm,1.0,68,complete,1,fraud
USS-60BA52A4,254797669911,353680637920252,639-02-9147-69897,*334#,2025-02-16T23:10:00Z,5,"[11, 12, 8, 10, 9]",2.0,10.0,main>send_money>number>amount>pin>confirm,1.0,60,complete,1,legit
USS-F8A23EA8,254016656884,352208878992049,639-02-6642-59810,*334#,2025-02-20T10:38:00Z,7,"[13, 14, 13, 17, 15, 16, 15]",1.92,14.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,117,user_cancel,1,legit
USS-F9F7FC51,254790917364,354187461206875,639-02-2748-67704,*334#,2025-02-18T02:00:00Z,3,"[5, 5, 4]",0.22,4.7,main>my_account>balance,1.0,20,complete,2,legit
USS-CFD8D943,254024713786,359526941212084,639-02-5423-61650,*334#,2025-01-06T07:35:00Z,7,"[14, 16, 33, 17, 18, 15, 17]",36.24,18.6,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,144,complete,1,legit
USS-D96E402B,254137811434,353314045693720,639-02-8757-88059,*334#,2025-02-24T04:54:00Z,7,"[21, 17, 50, 22, 21, 22, 15]",118.86,24.0,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,182,complete,1,legit
USS-DF06E074,254111143838,352993347958860,639-02-4913-23137,*334#,2025-02-05T12:36:00Z,7,"[20, 24, 46, 17, 21, 15, 19]",94.12,23.1,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,176,user_cancel,1,legit
USS-FBE78AFA,254782210793,358188875714664,639-02-1018-94651,*334#,2025-02-12T18:16:00Z,3,"[18, 11, 17]",9.56,15.3,main>my_account>balance,1.0,52,user_cancel,1,legit
USS-52260E32,254072194666,357890080198372,639-02-3777-51016,*334#,2025-02-09T14:09:00Z,3,"[6, 4, 7]",1.56,5.7,main>my_account>balance,1.0,23,complete,1,legit
USS-129C6626,254040080327,352933415374710,639-02-3134-44985,*334#,2025-02-26T15:08:00Z,7,"[13, 12, 17, 13, 10, 9, 10]",6.29,12.0,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,98,complete,1,legit
USS-6368C0D1,254793637824,358144474783562,639-02-5702-76711,*334#,2025-02-13T13:34:00Z,3,"[7, 10, 7]",2.0,8.0,main>my_account>balance,1.0,30,complete,2,legit
USS-BC73C557,254114179440,359295977178342,639-02-1822-19039,*334#,2025-02-03T04:06:00Z,3,"[19, 12, 14]",8.67,15.0,main>my_account>balance,1.0,51,complete,1,legit
USS-980BCF4B,254110691910,355634204375061,639-02-5828-94913,*334#,2025-02-26T16:59:00Z,3,"[5, 7, 7]",0.89,6.3,main>my_account>balance,1.0,25,complete,1,legit
USS-716104E6,254774261054,356272794395318,639-02-8622-83123,*334#,2025-01-06T17:59:00Z,7,"[22, 25, 50, 22, 29, 27, 24]",83.1,28.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,213,complete,1,legit
USS-E48F48F8,254778099254,3528948486465021,639-02-7085-71900,*334#,2025-02-12T15:14:00Z,3,"[6, 6, 6]",0.0,6.0,main>my_account>balance>pin,1.0,24,complete,2,fraud
USS-6423300F,254778099254,3528948486465021,639-02-7085-71900,*334#,2025-02-12T15:15:35Z,5,"[6, 5, 5, 3, 4]",1.04,4.6,main>send_money>number>amount>pin>confirm,1.0,33,complete,1,fraud
USS-CA6E6B80,254150765502,356380256821213,639-02-3295-33360,*334#,2025-01-06T14:07:00Z,7,"[21, 19, 16, 21, 14, 17, 14]",7.67,17.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,136,complete,1,legit
USS-3A4ACFE8,254036726643,3528920015818526,639-02-9480-72891,*334#,2025-03-02T02:00:00Z,3,"[10, 16, 16]",8.0,14.0,main>my_account>balance>pin,1.0,48,complete,1,fraud
USS-B53F51DA,254036726643,3528920015818526,639-02-9480-72891,*334#,2025-03-02T02:01:24Z,5,"[19, 13, 20, 18, 12]",10.64,16.4,main>send_money>number>amount>pin>confirm,1.0,92,complete,1,fraud
USS-8E58DB3A,254060129813,3528933718829601,639-02-3513-98051,*334#,2025-02-22T01:03:00Z,3,"[23, 19, 14]",13.56,18.7,main>my_account>balance>pin,1.0,62,complete,1,fraud
USS-CF9AD9DE,254060129813,3528933718829601,639-02-3513-98051,*334#,2025-02-22T01:05:09Z,5,"[24, 13, 15, 11, 15]",19.84,15.6,main>send_money>number>amount>pin>confirm,1.0,88,complete,1,fraud
USS-EA0EDA8F,254034077610,358530564835459,639-02-8458-80271,*334#,2025-02-04T20:30:00Z,7,"[9, 4, 12, 7, 8, 3, 5]",8.41,6.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,62,complete,1,legit
USS-03749FB2,254726472231,357989689011014,639-02-2225-10814,*334#,2025-01-23T15:42:00Z,3,"[8, 8, 6]",0.89,7.3,main>my_account>balance,1.0,28,complete,1,legit
USS-B2D9CFDF,254079597061,352957402415366,639-02-2402-54929,*334#,2025-02-18T00:47:00Z,5,"[10, 13, 33, 11, 13]",73.6,16.0,main>send_money>number>amount>pin>confirm,1.0,90,complete,1,legit
USS-7F19AB36,254161778119,359376535236643,639-02-6931-55186,*334#,2025-02-20T10:53:00Z,5,"[21, 12, 42, 21, 22]",97.84,23.6,main>send_money>number>amount>pin>confirm,1.0,128,user_cancel,1,legit
USS-AE66777A,254098039996,355753455683445,639-02-1474-32414,*334#,2025-02-16T15:17:00Z,7,"[9, 13, 12, 8, 11, 9, 13]",3.63,10.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,89,complete,1,legit
USS-F1ED2A29,254763428461,353531193698041,639-02-7078-81929,*334#,2025-03-02T08:09:00Z,7,"[9, 7, 10, 9, 10, 13, 12]",3.43,10.0,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,84,complete,1,legit
USS-07DA6910,254176822679,354791581142899,639-02-3311-60779,*334#,2025-02-18T14:08:00Z,5,"[13, 12, 40, 16, 20]",105.76,20.2,main>send_money>number>amount>pin>confirm,1.0,111,complete,1,legit
USS-96F48319,254194420827,353928663347084,639-02-4146-26766,*334#,2025-02-23T01:46:00Z,5,"[11, 7, 26, 8, 11]",47.44,12.6,main>send_money>number>amount>pin>confirm,1.0,73,complete,1,legit
USS-22F87FE4,254796311935,358776928297341,639-02-1367-71668,*334#,2025-02-23T20:15:00Z,7,"[11, 23, 60, 15, 16, 28, 11]",256.24,23.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,178,complete,1,legit
USS-34A21155,254010662828,354688295991125,639-02-9324-59458,*334#,2025-02-18T16:05:00Z,7,"[9, 19, 22, 13, 14, 18, 13]",16.82,15.4,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,122,timeout,1,legit
USS-3866EFFC,254097061314,358389665453276,639-02-6319-98269,*334#,2025-01-27T21:40:00Z,3,"[15, 14, 13]",0.67,14.0,main>my_account>balance,1.0,48,complete,1,legit
USS-F883C9B5,254145876203,3528910059829715,639-02-6141-23114,*334#,2025-02-21T17:20:00Z,3,"[9, 12, 9]",2.0,10.0,main>my_account>balance>pin,1.0,36,complete,1,fraud
USS-7A7D48D5,254145876203,3528910059829715,639-02-6141-23114,*334#,2025-02-21T17:21:32Z,5,"[7, 10, 7, 7, 12]",4.24,8.6,main>send_money>number>amount>pin>confirm,1.0,53,complete,1,fraud
USS-EE2DC2C5,254145876203,3528910059829715,639-02-6141-23114,*334#,2025-02-21T17:23:20Z,5,"[7, 9, 12, 8, 7]",3.44,8.6,main>send_money>number>amount>pin>confirm,1.0,53,complete,1,fraud
USS-68AD138A,254191021010,355939934116642,639-02-7790-35014,*334#,2025-02-14T14:27:00Z,3,"[16, 10, 11]",6.89,12.3,main>my_account>balance,1.0,43,complete,2,legit
USS-F93E0BE1,254132284342,353504734292744,639-02-5550-31682,*334#,2025-02-25T08:41:00Z,5,"[15, 15, 38, 15, 13]",88.96,19.2,main>send_money>number>amount>pin>confirm,1.0,106,complete,1,legit
USS-637B956D,254790198160,353726193133153,639-02-8604-40300,*334#,2025-01-12T17:14:00Z,3,"[20, 27, 27]",10.89,24.7,main>my_account>balance,1.0,80,complete,1,legit
USS-F215450C,254736058334,358570187270014,639-02-6584-36248,*334#,2025-01-03T23:39:00Z,5,"[15, 18, 25, 13, 12]",21.84,16.6,main>send_money>number>amount>pin>confirm,1.0,93,complete,1,legit
USS-123F4C88,254741057794,358427472694703,639-02-5695-77378,*334#,2025-01-20T13:14:00Z,3,"[13, 18, 14]",4.67,15.0,main>my_account>balance,1.0,51,complete,1,legit
USS-0FEB8861,254762962482,356066554043988,639-02-1032-69395,*334#,2025-02-15T06:56:00Z,5,"[22, 27, 50, 21, 19]",130.16,27.8,main>send_money>number>amount>pin>confirm,1.0,149,user_cancel,1,legit
USS-D3F922B3,254066749861,357498757258949,639-02-2481-62091,*334#,2025-01-09T16:08:00Z,7,"[9, 10, 8, 12, 13, 10, 7]",3.84,9.9,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,83,complete,1,legit
USS-D813164E,254727347218,352264619688663,639-02-4743-89498,*334#,2025-02-15T22:57:00Z,5,"[15, 11, 12, 14, 13]",2.0,13.0,main>send_money>number>amount>pin>confirm,1.0,75,complete,1,legit
USS-039E65FF,254773501013,358509875022124,639-02-2058-70419,*334#,2025-01-31T04:55:00Z,5,"[16, 18, 55, 18, 23]",215.6,26.0,main>send_money>number>amount>pin>confirm,1.0,140,complete,1,legit
USS-170BFB76,254188755732,354277314563969,639-02-8267-91171,*334#,2025-02-12T11:42:00Z,7,"[25, 26, 60, 16, 14, 25, 23]",200.57,27.0,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,203,complete,1,legit
USS-725E5CE2,254140319565,355988924987476,639-02-4434-54524,*334#,2025-01-23T22:46:00Z,7,"[7, 5, 15, 7, 8, 7, 5]",9.92,7.7,main>my_account>balance>back>send_money>number>amount>pin>confirm,0.56,68,complete,1,legit
