msisdn,swap_ts,swap_channel,agent_risk_score,pre_swap_imei,post_swap_imei,imei_match,imei_msisdn_cardinality_90d,imei_swap_correlation,device_type,home_county,displacement_km,non_financial_activity_count,session_count_first_hour,time_to_first_session_min,label,fraud_archetype
254120735229,2025-01-20T04:45:00Z,agent,0.45,357013001177048,358601457729087,False,3,0.03,Nokia_110,Thika,2.2,7,0,600.0,legit,rural_shared
254131837133,2025-01-28T14:55:00Z,agent,0.07,355945633087830,355945633087830,True,1,0.09,Tecno_T301,Garissa,1.7,6,1,180.0,legit,new_recipient
254060633124,2025-01-22T14:50:00Z,agent,0.6,354061452410694,3528949163804239,False,1,0.3,Nokia_110,Kisii,2.0,2,3,55.0,fraud,local_insider
254797669911,2025-02-16T21:58:00Z,call_center,0.42,359417182722468,353680637920252,False,2,0.07,Samsung_A14,Thika,2.8,8,3,72.0,fraud,power_user
254016656884,2025-02-18T18:38:00Z,agent,0.05,352510184783854,352208878992049,False,1,0.01,Redmi_12C,Eldoret,2.4,9,1,2400.0,legit,new_recipient
254790917364,2025-02-17T22:20:00Z,agent,0.23,354187461206875,354187461206875,True,2,0.02,Redmi_12C,Meru,1.0,13,3,220.0,legit,power_user
254024713786,2025-01-03T19:35:00Z,call_center,0.19,359526941212084,359526941212084,True,1,0.08,Samsung_A04,Nakuru,2.2,11,0,3600.0,legit,normal
254137811434,2025-02-22T20:54:00Z,agent,0.04,352892918223693,353314045693720,False,1,0.07,Redmi_12C,Garissa,1.1,8,0,1920.0,legit,normal
254111143838,2025-02-04T21:36:00Z,agent,0.28,352993347958860,352993347958860,True,1,0.1,Nokia_110,Narok,2.3,8,0,900.0,legit,normal
254782210793,2025-02-12T18:00:00Z,agent,0.13,354934446325699,358188875714664,False,2,0.07,itel_2160,Nakuru,2.7,2,1,16.0,legit,urgent_mobile_money
254072194666,2025-02-09T12:57:00Z,agent,0.4,353265643785457,357890080198372,False,1,0.01,Nokia_110,Nyeri,2.7,13,1,72.0,legit,power_user
254040080327,2025-02-26T14:39:00Z,agent,0.19,358879307666573,352933415374710,False,2,0.07,Tecno_Spark_10,Meru,2.2,0,3,29.0,legit,urgent_mobile_money
254793637824,2025-02-12T17:34:00Z,agent,0.33,358163865160691,358144474783562,False,1,0.03,Tecno_Spark_10,Meru,2.1,13,0,1200.0,legit,normal
254114179440,2025-01-31T20:06:00Z,agent,0.06,359295977178342,359295977178342,True,2,0.01,itel_2160,Kisii,2.1,5,0,3360.0,legit,normal
254110691910,2025-02-23T19:59:00Z,agent,0.68,355345146416386,355634204375061,False,1,0.05,Redmi_12C,Thika,0.5,3,0,4140.0,legit,normal
254774261054,2025-01-04T19:59:00Z,call_center,0.49,358502531475989,356272794395318,False,4,0.11,Samsung_A14,Nyeri,2.3,5,0,2760.0,legit,rural_shared
254778099254,2025-02-12T15:13:00Z,agent,0.82,359493129526739,3528948486465021,False,1,0.73,Nokia_110,Nakuru,148.6,0,5,1.0,fraud,classic_fast
254150765502,2025-01-04T16:07:00Z,agent,0.42,356318733732487,356380256821213,False,2,0.02,itel_2160,Narok,1.4,6,0,2760.0,legit,normal
254036726643,2025-03-01T23:38:00Z,agent,0.6,354385880701601,3528920015818526,False,2,0.21,itel_2160,Turkana,2.1,3,0,142.0,legit,local_insider
254060129813,2025-02-21T23:44:00Z,agent,0.64,357239109920837,3528933718829601,False,3,0.36,Tecno_T301,Turkana,2.4,3,0,79.0,fraud,local_insider
254034077610,2025-02-04T18:24:00Z,retail_store,0.18,355654722669252,358530564835459,False,2,0.0,Infinix_Hot_30,Malindi,1.4,16,3,126.0,legit,power_user
254726472231,2025-01-21T15:42:00Z,agent,0.31,357989689011014,357989689011014,True,2,0.11,Tecno_T301,Nairobi,1.8,3,1,2880.0,legit,new_recipient
254079597061,2025-02-15T16:47:00Z,agent,0.22,355505874349413,352957402415366,False,2,0.1,itel_5027,Kisumu,2.4,6,0,3360.0,legit,normal
254161778119,2025-02-17T14:53:00Z,agent,0.26,357969032646474,359376535236643,False,2,0.11,itel_5027,Nakuru,2.0,8,0,4080.0,legit,normal
254098039996,2025-02-13T15:17:00Z,agent,0.08,355753455683445,355753455683445,True,1,0.11,Infinix_Hot_30,Nairobi,1.7,13,0,4320.0,legit,normal
254763428461,2025-02-27T16:09:00Z,call_center,0.1,359362359804242,353531193698041,False,1,0.06,Nokia_110,Meru,2.8,3,0,3840.0,legit,normal
254176822679,2025-02-16T20:08:00Z,call_center,0.43,359625556511235,354791581142899,False,1,0.09,Samsung_A04,Turkana,2.9,8,0,2520.0,legit,normal
254194420827,2025-02-20T04:46:00Z,retail_store,0.27,353125710008922,353928663347084,False,2,0.27,Samsung_A14,Nakuru,0.4,14,0,4140.0,legit,normal
254796311935,2025-02-23T16:15:00Z,agent,0.25,354902246393871,358776928297341,False,5,0.05,itel_2163,Eldoret,1.1,3,1,240.0,legit,rural_shared
254010662828,2025-02-16T12:05:00Z,agent,0.19,352272735051245,354688295991125,False,1,0.03,itel_2163,Narok,1.6,9,0,3120.0,legit,normal
254097061314,2025-01-26T14:40:00Z,agent,0.66,358389665453276,358389665453276,True,1,0.02,Samsung_A04,Mombasa,1.1,12,1,1860.0,legit,new_recipient
254145876203,2025-02-21T16:38:00Z,agent,0.66,358478178402402,3528910059829715,False,2,0.39,Samsung_A04,Garissa,325.2,1,3,42.0,fraud,partial_text_coaching
254191021010,2025-02-12T18:27:00Z,call_center,0.44,355939934116642,355939934116642,True,1,0.11,Nokia_105,Thika,0.9,12,0,2640.0,legit,normal
254132284342,2025-02-24T17:41:00Z,retail_store,0.31,353504734292744,353504734292744,True,1,0.05,Samsung_A04,Nakuru,1.2,12,0,900.0,legit,normal
254790198160,2025-01-12T00:14:00Z,agent,0.44,358578580998388,353726193133153,False,1,0.12,Infinix_Hot_30,Kisii,0.8,11,0,1020.0,legit,new_recipient
254736058334,2025-01-03T23:18:00Z,agent,0.15,357716641634740,UNKNOWN,False,0,0.0,Nokia_110,Narok,1.9,1,1,21.0,legit,urgent_mobile_money
254741057794,2025-01-18T22:14:00Z,call_center,0.12,358427472694703,358427472694703,True,1,0.03,Tecno_Spark_10,Meru,1.9,12,1,2340.0,legit,new_recipient
254762962482,2025-02-14T18:56:00Z,call_center,0.24,358402835211564,356066554043988,False,2,0.09,Redmi_12C,Mombasa,2.7,10,0,720.0,legit,rural_shared
254066749861,2025-01-09T15:28:00Z,agent,0.08,353799374588130,357498757258949,False,2,0.01,itel_2163,Meru,0.4,3,2,40.0,legit,emergency_drain
254727347218,2025-02-15T22:40:00Z,call_center,0.04,354055355417079,352264619688663,False,1,0.06,Infinix_Hot_30,Malindi,2.1,7,0,17.0,legit,normal
254773501013,2025-01-31T02:55:00Z,retail_store,0.36,358509875022124,358509875022124,True,1,0.11,Tecno_Spark_10,Nairobi,2.2,7,0,120.0,legit,normal
254188755732,2025-02-10T22:42:00Z,agent,0.24,355363918634458,354277314563969,False,4,0.1,Nokia_110,Nyeri,2.3,8,0,2220.0,legit,rural_shared
254140319565,2025-01-23T19:44:00Z,retail_store,0.11,355988924987476,355988924987476,True,2,0.09,Samsung_A14,Kisumu,1.1,9,3,182.0,legit,power_user
254720339108,2025-02-09T00:24:00Z,agent,0.14,357444205714527,357444205714527,True,1,0.0,itel_2163,Nyeri,1.4,4,0,3660.0,legit,normal
254013476528,2025-01-14T01:11:00Z,agent,0.1,353141496464696,353141496464696,True,1,0.06,Nokia_105,Garissa,1.0,5,1,1740.0,legit,new_recipient
254120629028,2025-02-04T14:02:00Z,agent,0.3,357682000362879,UNKNOWN,False,0,0.0,itel_2160,Turkana,1.4,9,3,233.0,legit,power_user
254792271690,2025-02-10T19:59:00Z,agent,0.34,354171264854457,352886249118745,False,1,0.1,Samsung_A14,Thika,2.2,4,1,2340.0,legit,new_recipient
254173831900,2025-02-02T03:35:00Z,agent,0.36,354608330725690,354608330725690,True,1,0.08,Samsung_A04,Nakuru,0.4,12,0,2760.0,legit,new_recipient
254184752977,2025-03-01T02:46:00Z,agent,0.33,356671308210440,356671308210440,True,2,0.06,Nokia_110,Mombasa,2.9,5,0,7.0,legit,new_recipient
254748017583,2025-02-19T12:59:00Z,retail_store,0.32,356004710361390,354819007135985,False,2,0.12,Infinix_Hot_30,Eldoret,2.0,1,0,900.0,legit,normal
254764701931,2025-02-11T20:07:00Z,agent,0.17,354339028538420,354339028538420,True,1,0.08,Redmi_12C,Nyeri,1.6,4,0,1620.0,legit,new_recipient
254086618364,2025-01-05T02:35:00Z,agent,0.16,357068214670358,357068214670358,True,2,0.01,Samsung_A14,Machakos,0.9,5,0,5.0,legit,normal
254727847472,2025-03-02T00:32:00Z,call_center,0.22,357904869852188,357904869852188,True,2,0.07,itel_2160,Nairobi,1.6,8,0,2040.0,legit,new_recipient
254784759082,2025-01-13T23:54:00Z,call_center,0.16,352654649053379,352654649053379,True,1,0.0,Samsung_A04,Thika,2.4,14,0,3720.0,legit,normal
254772473137,2025-03-02T00:46:00Z,agent,0.2,352785855903086,359804297223020,False,1,0.11,Redmi_12C,Machakos,1.5,1,1,7.0,legit,urgent_mobile_money
254053312213,2025-02-27T00:24:00Z,agent,0.11,355663250036853,355663250036853,True,1,0.08,Samsung_A04,Nyeri,2.1,5,0,1260.0,legit,new_recipient
254792881510,2025-03-01T01:49:00Z,agent,0.24,353652918597344,356628921101757,False,2,0.04,Tecno_Spark_10,Narok,1.4,5,0,1560.0,legit,normal
254165561344,2025-01-08T04:14:00Z,retail_store,0.09,354291238892488,354291238892488,True,1,0.07,Tecno_T301,Meru,2.9,9,0,2220.0,legit,normal
254166190315,2025-02-14T21:28:00Z,agent,0.4,357125456043336,354897963142757,False,2,0.07,itel_5027,Machakos,0.7,3,0,4140.0,legit,normal
254051348747,2025-01-27T18:08:00Z,agent,0.15,359597847636547,359597847636547,True,2,0.09,Redmi_12C,Kisumu,1.5,7,0,2760.0,legit,normal
254796952168,2025-01-28T03:30:00Z,call_center,0.39,352421382013015,352421382013015,True,1,0.07,itel_5027,Kisumu,0.1,12,0,3120.0,legit,normal
254183101147,2025-02-21T22:10:00Z,agent,0.12,356446247723774,357553393081888,False,2,0.06,itel_5027,Turkana,1.7,4,1,1380.0,legit,new_recipient
254044594159,2025-01-14T17:23:00Z,agent,0.06,355917300262942,355917300262942,True,1,0.33,itel_2160,Malindi,2.0,12,0,3000.0,legit,normal
254131010469,2025-01-18T16:57:00Z,agent,0.3,352496244489823,352496244489823,True,2,0.02,itel_2163,Narok,1.2,5,0,3840.0,legit,normal
254026326109,2025-02-19T01:41:00Z,agent,0.22,354962959129295,3528910059829715,False,3,0.51,Tecno_T301,Kisii,245.6,3,3,180.0,fraud,slow_fraudster
254199201642,2025-01-17T14:55:00Z,agent,0.18,359263042770608,358329038165191,False,1,0.06,Samsung_A04,Mombasa,1.3,2,3,40.0,legit,emergency_drain
254052668269,2025-02-01T18:01:00Z,agent,0.07,359991957350822,359991957350822,True,1,0.06,Tecno_Spark_10,Garissa,1.3,10,1,2100.0,legit,new_recipient
254072206893,2025-02-09T02:43:00Z,agent,0.23,355362519528026,352219304536473,False,5,0.06,Redmi_12C,Malindi,2.2,5,1,120.0,legit,rural_shared
254092667108,2025-02-02T14:14:00Z,call_center,0.04,354809720181798,UNKNOWN,False,0,0.0,itel_5027,Kisumu,1.7,12,0,1560.0,legit,normal
254141484005,2025-02-14T23:16:00Z,retail_store,0.31,358375750283824,358375750283824,True,2,0.08,itel_2160,Narok,2.0,9,0,1320.0,legit,normal
254084399175,2025-01-29T23:19:00Z,agent,0.1,352883368294053,352883368294053,True,1,0.09,Infinix_Hot_30,Mombasa,1.3,13,0,3960.0,legit,normal
254793754514,2025-03-01T13:16:00Z,retail_store,0.45,354192899824680,354192899824680,True,2,0.12,Samsung_A04,Kisumu,1.3,19,0,75.0,legit,power_user
254130609418,2025-02-01T17:43:00Z,agent,0.15,353319945070332,353319945070332,True,1,0.09,Infinix_Hot_30,Nakuru,1.6,8,0,4260.0,legit,normal
254142434733,2025-01-10T16:48:00Z,agent,0.56,354964501191774,357279381393987,False,2,0.01,itel_2160,Narok,2.3,5,1,2460.0,legit,new_recipient
254724869891,2025-02-01T20:46:00Z,agent,0.69,355917977963282,355883255760590,False,1,0.35,Nokia_105,Machakos,2.1,8,0,2340.0,legit,new_recipient
254792583750,2025-01-13T02:02:00Z,agent,0.1,359379468666592,359379468666592,True,1,0.09,Redmi_12C,Meru,0.9,3,0,2280.0,legit,new_recipient
254744053047,2025-02-08T13:00:00Z,retail_store,0.36,355588336885096,355588336885096,True,2,0.05,Redmi_12C,Nairobi,1.2,3,0,1500.0,legit,new_recipient
254092464598,2025-02-06T17:22:00Z,agent,0.04,356442437283131,352694197058110,False,2,0.04,Redmi_12C,Garissa,0.8,13,0,3840.0,legit,normal
254765067734,2025-01-09T15:29:00Z,agent,0.17,355184423468351,355184423468351,True,1,0.1,Samsung_A14,Nakuru,0.7,10,0,143.0,legit,power_user
254713351437,2025-01-12T03:22:00Z,call_center,0.21,354015827940736,359359101770330,False,1,0.02,itel_2163,Nyeri,2.8,12,0,14.0,legit,normal
254784940499,2025-03-01T01:11:00Z,agent,0.44,356829039475754,352598454016938,False,1,0.09,Tecno_T301,Nairobi,1.2,6,0,4320.0,legit,normal
254793352379,2025-01-18T18:28:00Z,agent,0.36,359196289058287,359196289058287,True,1,0.05,Redmi_12C,Eldoret,2.2,18,3,150.0,legit,power_user
254712753446,2025-01-03T22:13:00Z,agent,0.19,358103384340551,358103384340551,True,1,0.02,Samsung_A14,Meru,3.0,13,1,191.0,legit,power_user
254726614468,2025-01-19T00:08:00Z,agent,0.53,358927455477233,358927455477233,True,2,0.0,Samsung_A04,Malindi,1.6,3,1,2700.0,legit,new_recipient
254142413948,2025-01-06T16:01:00Z,agent,0.16,357547341437999,357547341437999,True,1,0.05,Redmi_12C,Machakos,1.4,3,0,3780.0,legit,normal
254760537414,2025-01-02T13:54:00Z,agent,0.38,353889094206200,356896910151748,False,1,0.03,Infinix_Hot_30,Garissa,2.7,13,0,3240.0,legit,normal
254744338370,2025-01-16T13:39:00Z,agent,0.27,355647351936836,355647351936836,True,2,0.04,Redmi_12C,Garissa,2.0,15,0,3300.0,legit,normal
254074235351,2025-02-06T17:00:00Z,agent,0.36,358077717720525,352352841637311,False,2,0.05,Tecno_T301,Meru,1.8,8,0,300.0,legit,normal
254792160524,2025-01-31T21:27:00Z,agent,0.13,352587341148802,359314202314661,False,1,0.05,Nokia_105,Nyeri,244.7,1,0,22.0,legit,normal
254150922413,2025-01-13T22:05:00Z,retail_store,0.43,356077616572849,353430998348928,False,1,0.1,itel_5027,Kisii,1.3,12,0,4200.0,legit,normal
254768876621,2025-01-12T17:24:00Z,agent,0.18,354653564850808,352359825025211,False,2,0.09,Redmi_12C,Kisumu,2.0,2,3,9.0,legit,urgent_mobile_money
254047934534,2025-02-14T23:00:00Z,agent,0.39,358938120281991,358938120281991,True,2,0.09,Infinix_Hot_30,Kisii,2.1,12,0,2040.0,legit,new_recipient
254012192398,2025-02-08T14:44:00Z,agent,0.42,357500117644442,357500117644442,True,1,0.05,Nokia_110,Eldoret,1.1,9,0,4.0,legit,normal
254791760191,2025-01-07T02:11:00Z,agent,0.32,352858118600844,352858118600844,True,2,0.05,itel_2163,Turkana,1.9,8,0,2880.0,legit,new_recipient
254151178563,2025-01-21T00:23:00Z,agent,0.34,356350657491471,3528910059829715,False,4,0.31,itel_5027,Nakuru,140.6,2,3,660.0,fraud,slow_fraudster
254192036014,2025-02-20T19:01:00Z,agent,0.08,357628592424665,357628592424665,True,1,0.01,Samsung_A04,Turkana,2.2,5,0,1800.0,legit,normal
254193636424,2025-01-02T13:15:00Z,retail_store,0.21,356113367751047,358054646296793,False,2,0.07,itel_5027,Meru,2.0,8,0,2880.0,legit,normal
254026310468,2025-02-16T18:38:00Z,agent,0.21,352115190755812,352115190755812,True,2,0.05,Tecno_T301,Machakos,1.5,5,0,1500.0,legit,normal
254030156107,2025-01-17T12:04:00Z,call_center,0.39,358349076655180,357220700645630,False,1,0.11,Samsung_A14,Mombasa,1.8,11,0,3480.0,legit,normal
254145033916,2025-02-03T22:02:00Z,agent,0.35,354346763364582,352552842935117,False,1,0.01,Tecno_T301,Mombasa,1.7,3,0,2820.0,legit,normal
254197601101,2025-01-24T21:49:00Z,agent,0.07,357339627679190,358983109663893,False,3,0.11,Nokia_105,Eldoret,1.8,4,1,2280.0,legit,rural_shared
254150427048,2025-01-10T18:39:00Z,agent,0.4,358653182365663,355846103366674,False,1,0.23,Samsung_A14,Thika,2.1,3,3,22.0,legit,emergency_drain
254080119878,2025-01-26T22:19:00Z,agent,0.15,353808503555017,356756197102717,False,2,0.09,Samsung_A14,Nairobi,1.7,9,0,2760.0,legit,normal
254060071668,2025-01-28T22:12:00Z,agent,0.21,355346494075812,355346494075812,True,1,0.05,Tecno_T301,Nyeri,2.2,9,0,3660.0,legit,normal
254734113790,2025-02-08T04:52:00Z,agent,0.06,358909706044513,358909706044513,True,1,0.11,itel_5027,Meru,2.7,13,0,900.0,legit,normal
254751821463,2025-02-25T16:55:00Z,agent,0.19,356084455376957,358906485310810,False,2,0.12,Samsung_A04,Narok,2.2,7,0,1680.0,legit,new_recipient
254131643295,2025-01-05T22:53:00Z,call_center,0.42,353608476678590,359202475008255,False,3,0.1,Infinix_Hot_30,Nyeri,0.8,2,1,720.0,legit,rural_shared
254056781641,2025-02-15T15:13:00Z,retail_store,0.36,353073499504697,353605495662258,False,4,0.04,Tecno_T301,Nyeri,2.1,10,1,1920.0,legit,rural_shared
254115308779,2025-01-13T00:33:00Z,agent,0.13,356898272310015,356898272310015,True,1,0.04,itel_2163,Mombasa,1.6,6,0,2400.0,legit,normal
254118181962,2025-01-14T23:27:00Z,agent,0.07,355400182061446,355400182061446,True,2,0.07,Nokia_110,Kisii,2.1,7,0,2340.0,legit,normal
254012367428,2025-02-17T20:29:00Z,call_center,0.35,356403740993655,352987745623622,False,2,0.21,Tecno_T301,Meru,1.6,9,0,1200.0,legit,new_recipient
254730817567,2025-02-23T18:18:00Z,agent,0.81,357006306476935,354085624737175,False,1,0.0,Samsung_A04,Machakos,52.9,0,2,19.0,fraud,clean_device
254081471552,2025-01-08T03:18:00Z,agent,0.18,355913830316331,352846482231089,False,2,0.12,Redmi_12C,Narok,2.2,9,4,16.0,legit,new_recipient
254770122432,2025-02-10T23:50:00Z,agent,0.17,359162158959780,357868279694994,False,5,0.09,Redmi_12C,Nakuru,3.1,6,1,1380.0,legit,rural_shared
254045647674,2025-02-19T03:21:00Z,call_center,0.07,356517789504193,359179857500562,False,1,0.02,Redmi_12C,Narok,2.3,0,2,20.0,legit,urgent_mobile_money
254729863691,2025-02-14T15:08:00Z,agent,0.23,356385075901955,355675951117093,False,2,0.09,itel_2160,Kisii,2.2,8,0,780.0,legit,rural_shared
254134499827,2025-02-07T02:22:00Z,agent,0.12,356635771390186,358336570355138,False,2,0.05,Tecno_Spark_10,Malindi,2.1,0,1,9.0,legit,urgent_mobile_money
254730315691,2025-02-22T19:20:00Z,agent,0.38,353027576430536,353027576430536,True,1,0.05,itel_2160,Kisumu,0.7,5,0,1200.0,legit,normal
254775905854,2025-02-03T14:47:00Z,call_center,0.06,355257051097100,355257051097100,True,1,0.12,itel_2163,Garissa,1.7,15,0,3120.0,legit,normal
254188064152,2025-01-25T02:04:00Z,agent,0.29,353134208535531,353134208535531,True,2,0.09,Samsung_A04,Nakuru,181.3,5,0,1740.0,legit,normal
254738279220,2025-02-07T20:23:00Z,agent,0.39,352809819850881,356162237030932,False,1,0.02,Nokia_110,Mombasa,1.9,12,0,1200.0,legit,new_recipient
254076161102,2025-02-23T02:56:00Z,agent,0.39,355438399755902,355771741663976,False,1,0.09,Tecno_T301,Thika,2.1,12,1,1860.0,legit,new_recipient
254099988274,2025-02-27T14:30:00Z,call_center,0.15,352797901593896,352797901593896,True,2,0.11,Nokia_110,Meru,1.7,3,0,2460.0,legit,normal
254183143164,2025-02-28T21:05:00Z,call_center,0.38,354564839230960,357540293246080,False,1,0.08,Infinix_Hot_30,Nyeri,2.2,0,1,30.0,legit,urgent_mobile_money
254168955146,2025-01-01T15:27:00Z,agent,0.38,353741967457030,353741967457030,True,2,0.06,Nokia_110,Malindi,1.8,11,0,2880.0,legit,new_recipient
254784531754,2025-01-14T20:38:00Z,agent,0.34,358713637166567,358713637166567,True,2,0.05,itel_2163,Nyeri,2.1,17,3,208.0,legit,power_user
254088419115,2025-01-18T13:44:00Z,call_center,0.18,354282894141226,354282894141226,True,2,0.01,Samsung_A14,Eldoret,2.2,9,0,1200.0,legit,new_recipient
254797674454,2025-02-05T14:44:00Z,agent,0.32,353608414617454,353608414617454,True,2,0.06,Samsung_A14,Nakuru,2.7,5,0,1440.0,legit,normal
254730344945,2025-02-05T00:30:00Z,agent,0.15,357231973183118,355920116708838,False,1,0.1,Tecno_Spark_10,Mombasa,1.4,1,2,6.0,legit,urgent_mobile_money
254024600680,2025-01-03T14:06:00Z,agent,0.37,353538429683251,354930238531661,False,1,0.06,Infinix_Hot_30,Malindi,2.4,9,0,600.0,legit,normal
254169260657,2025-02-26T18:48:00Z,agent,0.24,354768630238817,358772281561980,False,1,0.0,Tecno_Spark_10,Kisumu,0.9,4,0,49.0,fraud,social_engineering_pretext
254016384252,2025-02-18T02:24:00Z,agent,0.2,358325848085696,358325848085696,True,1,0.03,itel_2160,Turkana,2.1,5,1,2700.0,legit,new_recipient
254188995819,2025-02-28T01:29:00Z,agent,0.13,355334921981099,359108487818276,False,2,0.11,itel_2163,Mombasa,2.9,1,1,7.0,legit,urgent_mobile_money
254722304248,2025-01-31T23:17:00Z,retail_store,0.17,353644527093515,353644527093515,True,1,0.01,Infinix_Hot_30,Nyeri,1.9,13,0,1080.0,legit,normal
254775318230,2025-01-19T16:39:00Z,agent,0.38,358883747912917,354109741077872,False,2,0.1,itel_2163,Eldoret,2.2,7,0,1560.0,fraud,new_recipient
254073126122,2025-02-18T00:43:00Z,call_center,0.18,357818457216550,357818457216550,True,2,0.12,Tecno_Spark_10,Mombasa,2.2,7,0,900.0,legit,new_recipient
254074375533,2025-02-03T02:42:00Z,retail_store,0.07,359219260798455,359219260798455,True,1,0.04,itel_2160,Meru,2.3,6,0,600.0,legit,normal
254034352670,2025-01-13T17:02:00Z,agent,0.4,359837185894601,359837185894601,True,2,0.07,Nokia_105,Machakos,188.1,10,2,192.0,legit,power_user
254159553076,2025-01-13T13:53:00Z,call_center,0.1,357005417770667,357005417770667,True,1,0.11,itel_5027,Turkana,1.4,5,1,1620.0,legit,new_recipient
254053308592,2025-02-16T16:32:00Z,call_center,0.22,358527674909537,358527674909537,True,1,0.05,itel_5027,Mombasa,1.6,11,0,125.0,legit,power_user
254759919496,2025-01-23T17:26:00Z,agent,0.14,356119342970791,358259352921837,False,2,0.08,itel_5027,Malindi,1.7,9,0,600.0,legit,normal
254111130531,2025-02-22T22:19:00Z,retail_store,0.42,355697352596118,358421653800357,False,2,0.01,Samsung_A14,Meru,0.7,6,1,1500.0,fraud,rural_shared
254138208382,2025-02-02T13:53:00Z,call_center,0.12,358404015133012,359257855880550,False,5,0.07,itel_2160,Meru,1.9,4,0,1020.0,legit,rural_shared
254185431269,2025-01-16T04:09:00Z,agent,0.38,356228780675896,354853309579213,False,1,0.12,Tecno_Spark_10,Nyeri,2.2,4,3,60.0,legit,emergency_drain
254139330483,2025-02-17T16:44:00Z,call_center,0.07,352994759904678,355904014496077,False,1,0.07,Tecno_Spark_10,Nairobi,3.0,4,0,1920.0,legit,new_recipient
