msisdn,label,archetype,rule_score,xgb_proba,iso_anomaly_score,ensemble_score,ensemble_prediction
254041571896,0,normal,1,0.0496,0.1952,0.0741,0
254071123919,0,normal,0,0.2875,0.2039,0.1804,0
254182841722,0,normal,2,0.4166,0.2019,0.244,0
254789489149,0,new_recipient,2,0.1116,0.2595,0.1211,0
254739938733,0,normal,0,0.1296,0.1416,0.0937,0
254749090018,0,new_recipient,5,0.1008,0.1084,0.0874,0
254742890480,0,power_user,12,0.3268,0.2132,0.2364,0
254727259504,0,normal,4,0.2108,0.0841,0.1279,0
254093734362,1,slow_fraudster,73,0.9406,0.7179,0.8218,1
254196811162,0,power_user,4,0.2094,0.0803,0.1263,0
254113742583,0,normal,18,0.2946,0.3132,0.2649,0
254792947743,0,power_user,8,0.0488,0.352,0.134,0
254780807016,0,normal,0,0.1842,0.2208,0.1381,0
254184153410,0,normal,2,0.1134,0.2938,0.1305,0
254731406034,0,new_recipient,3,0.2458,0.2498,0.1821,0
254784707382,0,normal,2,0.2896,0.0611,0.1516,0
254739735445,0,rural_shared,3,0.2036,0.3455,0.187,0
254778570075,0,urgent_mobile_money,32,0.2535,0.3088,0.2873,0
254145066296,0,normal,3,0.1381,0.4092,0.1735,0
254777176063,0,new_recipient,4,0.1855,0.3237,0.1764,0
254098920190,0,new_recipient,3,0.4827,0.163,0.267,0
254091995517,1,local_insider,46,0.8567,0.5437,0.6594,1
254750647142,0,new_recipient,4,0.2733,0.1712,0.1778,0
254191019573,0,normal,10,0.2625,0.3221,0.2286,0
254091631104,0,normal,0,0.1697,0.113,0.1046,0
254118049469,0,normal,0,0.0764,0.3508,0.1221,0
254064796287,0,new_recipient,4,0.2051,0.3485,0.1914,0
254729375983,0,normal,2,0.0849,0.1299,0.0767,0
254124524166,0,power_user,3,0.1257,0.2695,0.133,0
254067441946,0,power_user,5,0.2243,0.1586,0.1556,0
254713577233,0,new_recipient,5,0.1008,0.3016,0.1358,0
254740432443,0,new_recipient,10,0.2202,0.1397,0.164,0
254746912309,0,normal,0,0.1714,0.1368,0.1113,0
254112820981,0,power_user,15,0.4154,0.1304,0.2645,0
254042870243,0,normal,2,0.088,0.2096,0.098,0
254054094765,0,power_user,15,0.3204,0.1957,0.2381,0
254065186045,0,normal,0,0.1164,0.1399,0.0874,0
254032410041,1,partial_text_coaching,90,0.963,0.6666,0.87,1
254176704431,0,new_recipient,3,0.1369,0.2542,0.1341,0
254747658837,0,power_user,5,0.1287,0.2561,0.137,0
254157769999,0,new_recipient,9,0.2316,0.1918,0.1792,0
254799732742,0,normal,12,0.2776,0.1921,0.209,0
254094049533,1,local_insider,30,0.944,0.6059,0.6663,1
254163987325,0,normal,1,0.218,0.1735,0.1445,0
254756673206,0,new_recipient,8,0.329,0.1796,0.217,0
254125581003,0,new_recipient,3,0.1154,0.1428,0.0966,0
254176852327,1,power_user,36,0.3698,0.444,0.3854,0
254113577893,0,urgent_mobile_money,40,0.6599,0.43,0.5244,0
254777932371,0,power_user,12,0.3211,0.4157,0.2844,0
254060498775,0,new_recipient,8,0.2419,0.6212,0.2882,0
254064254554,0,normal,3,0.1941,0.2514,0.1592,0
254171902508,0,normal,0,0.1532,0.2055,0.1203,0
254157211118,0,rural_shared,0,0.3262,0.1056,0.1732,0
254015205461,0,power_user,15,0.3584,0.3833,0.3021,0
254024985475,0,normal,17,0.4058,0.3429,0.3193,0
254193499178,0,normal,2,0.0822,0.1801,0.088,0
254030370909,0,new_recipient,4,0.187,0.1511,0.1339,0
254136704444,0,rural_shared,6,0.1757,0.1413,0.1324,0
254164667486,0,emergency_drain,12,0.4464,0.307,0.3136,0
254098923265,0,urgent_mobile_money,15,0.1797,0.1332,0.1592,0
254191836960,0,power_user,10,0.2211,0.2234,0.1853,0
254115219706,0,new_recipient,4,0.2384,0.2001,0.1693,0
254092659333,0,normal,1,0.0729,0.2019,0.0863,0
254743906842,0,normal,0,0.0759,0.3427,0.1198,0
254020058979,0,urgent_mobile_money,40,0.1874,0.332,0.2873,0
254710963715,0,rural_shared,1,0.3006,0.1095,0.1657,0
254045777014,0,normal,5,0.1421,0.1362,0.113,0
254058782037,0,new_recipient,8,0.7108,0.1617,0.3843,0
254751941898,0,normal,0,0.1238,0.2155,0.1096,0
254087859931,0,emergency_drain,15,0.4397,0.3439,0.3288,0
254054181116,0,normal,1,0.1482,0.1445,0.1058,0
254054965653,0,new_recipient,35,0.745,0.475,0.559,0
254181997071,0,rural_shared,3,0.2795,0.0985,0.1594,0
254737876618,0,new_recipient,4,0.0783,0.2144,0.1009,0
254081655246,0,new_recipient,5,0.1516,0.2064,0.1348,0
254086398367,0,normal,0,0.4103,0.1079,0.2116,0
254739304217,0,new_recipient,4,0.456,0.2834,0.288,0
254190654192,0,normal,18,0.4338,0.4482,0.3613,0
254742647522,0,emergency_drain,27,0.3018,0.3286,0.2989,0
254038890207,0,new_recipient,4,0.3547,0.1872,0.2184,0
254142603444,0,new_recipient,100,0.6319,0.5881,0.7314,1
254160324525,0,rural_shared,4,0.276,0.3155,0.2151,0
254112628231,0,normal,2,0.1163,0.1144,0.0869,0
254757224276,0,normal,3,0.2355,0.1406,0.1501,0
254712580175,0,emergency_drain,59,0.7044,0.4676,0.6109,0
254099254267,0,new_recipient,2,0.1331,0.2204,0.121,0
254171478544,0,emergency_drain,59,0.2254,0.4017,0.3789,0
254024637539,0,power_user,5,0.2215,0.1999,0.1647,0
254169426515,0,power_user,14,0.2391,0.0994,0.1745,0
254049412656,0,urgent_mobile_money,30,0.2009,0.4015,0.2808,0
254751385970,0,new_recipient,2,0.0557,0.2519,0.094,0
254779608481,0,power_user,9,0.2984,0.2399,0.2212,0
254131270678,0,normal,0,0.22,0.187,0.1457,0
254058220005,0,rural_shared,2,0.2665,0.258,0.1904,0
254119510578,0,normal,2,0.1935,0.1001,0.1181,0
254178584359,0,urgent_mobile_money,35,0.4917,0.3307,0.4089,0
254797997175,0,normal,1,0.1836,0.1519,0.1236,0
254049632254,0,normal,0,0.1498,0.1157,0.0963,0
254154939151,0,rural_shared,4,0.05,0.1842,0.0805,0
254051245579,0,power_user,7,0.1567,0.1471,0.1283,0
254045376871,0,new_recipient,7,0.1505,0.3339,0.1722,0
254040252107,0,normal,2,0.1542,0.069,0.0926,0
254091546805,0,power_user,12,0.0801,0.2439,0.133,0
254712836469,1,classic_fast,100,0.9164,0.7658,0.9038,1
254161695823,0,normal,1,0.3269,0.121,0.1803,0
254093468004,0,normal,0,0.0455,0.1877,0.0674,0
254040899118,0,normal,8,0.11,0.1497,0.1109,0
254766279877,0,rural_shared,4,0.1352,0.2498,0.1353,0
254718984110,0,normal,1,0.2389,0.237,0.1697,0
254033393998,0,power_user,11,0.0801,0.2171,0.1233,0
254018773557,0,normal,4,0.4558,0.0488,0.2293,0
254185238135,1,normal,9,0.0915,0.1851,0.1145,0
254793284506,0,new_recipient,35,0.5365,0.7021,0.5219,0
254011222923,0,power_user,6,0.2857,0.2002,0.1966,0
254062727232,0,normal,1,0.4645,0.1744,0.2556,0
254748354556,0,normal,0,0.2025,0.1247,0.1223,0
254071035746,0,normal,5,0.3933,0.1155,0.2209,0
254785235707,0,rural_shared,10,0.2837,0.4977,0.2821,0
254164257653,0,new_recipient,3,0.2079,0.5103,0.2301,0
254753442807,0,new_recipient,4,0.1166,0.1815,0.1099,0
254766915330,0,normal,1,0.3151,0.2685,0.2119,0
254794201744,0,rural_shared,8,0.3199,0.2879,0.2399,0
254731754655,0,normal,1,0.1835,0.1381,0.1201,0
254733747776,1,rural_shared,2,0.0636,0.1942,0.0832,0
254162111682,0,rural_shared,17,0.2364,0.1537,0.1958,0
254710492652,0,emergency_drain,100,0.6715,0.3939,0.7006,1
254724862087,0,rural_shared,4,0.0616,0.0848,0.0609,0
254782040104,0,normal,0,0.0489,0.2083,0.0741,0
254767634355,0,normal,2,0.1673,0.2713,0.1491,0
254791956189,0,normal,0,0.1368,0.0831,0.0823,0
254028087839,0,new_recipient,11,0.1787,0.2446,0.1746,0
254711737552,0,normal,0,0.1876,0.1068,0.1111,0
254171895453,0,power_user,1,0.0698,0.1585,0.074,0
254127687564,0,rural_shared,4,0.1229,0.2198,0.1223,0
254774325423,0,new_recipient,33,0.3588,0.3189,0.3402,0
254759386624,0,normal,7,0.1711,0.0234,0.1038,0
254172075262,0,normal,0,0.1523,0.1032,0.0943,0
254128317213,0,normal,1,0.2515,0.2479,0.1782,0
254024254871,0,new_recipient,3,0.1524,0.1611,0.1179,0
254762761595,1,new_recipient,5,0.154,0.135,0.118,0
254035115817,0,power_user,5,0.1164,0.1375,0.1017,0
254052914603,0,rural_shared,5,0.214,0.3612,0.2016,0
254063863717,0,new_recipient,6,0.2368,0.3293,0.2069,0
254119612814,0,normal,0,0.0656,0.2781,0.0991,0
254051773406,0,normal,0,0.1732,0.15,0.1154,0
254097697231,0,urgent_mobile_money,32,0.4036,0.2572,0.3419,0
254051658346,0,normal,1,0.23,0.0465,0.1181,0
254064766745,0,normal,0,0.1141,0.1264,0.083,0
254012085775,0,normal,1,0.1545,0.0752,0.0913,0
254739111064,0,new_recipient,4,0.0838,0.2496,0.1121,0
254733216808,0,normal,3,0.1168,0.1951,0.1103,0
254117795317,0,power_user,1,0.088,0.2088,0.0948,0
254199871973,0,new_recipient,7,0.1284,0.2429,0.1395,0
254188210928,0,emergency_drain,100,0.2158,0.4397,0.507,0
254038454560,0,new_recipient,3,0.236,0.2394,0.175,0
254742845986,0,rural_shared,4,0.0647,0.3013,0.1165,0
254053349472,0,normal,0,0.1509,0.136,0.1019,0
254149077991,0,normal,0,0.0978,0.0909,0.0667,0
254185597403,0,new_recipient,3,0.2131,0.1777,0.1493,0
254777954343,0,normal,3,0.1397,0.1975,0.1212,0
254117240127,0,power_user,8,0.3209,0.2376,0.2278,0
254054664948,0,power_user,6,0.0805,0.2004,0.1043,0
254749927128,0,new_recipient,4,0.1867,0.2208,0.1512,0
254093879162,0,normal,3,0.2217,0.2755,0.1776,0
254785086876,0,normal,1,0.2146,0.138,0.1341,0
254733010002,0,normal,6,0.3633,0.4086,0.2836,0
254140940597,0,rural_shared,23,0.2888,0.2651,0.2652,0
254124202818,0,new_recipient,7,0.1467,0.2221,0.1426,0
254758844986,0,power_user,4,0.0952,0.2055,0.1062,0
254072255135,0,new_recipient,26,0.7165,0.4646,0.5166,0
254716282643,0,new_recipient,4,0.3735,0.2079,0.2321,0
254041146909,0,rural_shared,0,0.1288,0.238,0.1175,0
254781068637,0,power_user,13,0.2564,0.0867,0.176,0
254770977260,0,normal,1,0.2465,0.1396,0.1488,0
254115606913,0,urgent_mobile_money,13,0.1378,0.2132,0.1543,0
254086717308,0,urgent_mobile_money,30,0.2243,0.286,0.2624,0
254020962688,0,rural_shared,1,0.2427,0.0593,0.127,0
254145937359,0,power_user,10,0.2085,0.2464,0.1854,0
254758974341,0,new_recipient,4,0.1119,0.2558,0.1263,0
254159508092,0,rural_shared,2,0.2024,0.3457,0.1835,0
254022591564,0,urgent_mobile_money,35,0.2266,0.3479,0.2939,0
254022935543,0,new_recipient,4,0.1917,0.3126,0.1764,0
254049821614,0,normal,1,0.1318,0.165,0.1036,0
254177641466,0,urgent_mobile_money,30,0.1092,0.3951,0.2379,0
254781698237,0,emergency_drain,27,0.2935,0.4609,0.3283,0
