msisdn,label,archetype,risk_score,action,triggered_combos,time_to_first_min,imei_swap_corr,imei_cardinality,avg_dwell_variance,intent_purity,max_drain_ratio,cumulative_drain,all_recipients_unknown,non_financial_count,displacement_km,agent_risk,txn_velocity,time_of_day_risk,device_familiarity
254793637824,legit,normal,7,T0_ALLOW,,1200.0,0.03,1,2.0,0.071,0.168,0.168,True,13,2.1,0.33,0.05,0.27,0.591
254114179440,legit,normal,2,T0_ALLOW,,3360.0,0.01,2,8.67,0.167,0.81,0.81,False,5,2.1,0.06,0.018,0.2,0.967
254110691910,legit,normal,5,T0_ALLOW,,4140.0,0.05,1,0.89,0.25,0.754,0.754,False,3,0.5,0.68,0.014,0.22,0.585
254774261054,legit,rural_shared,3,T0_ALLOW,,2760.0,0.11,4,83.1,0.167,0.186,0.186,False,5,2.3,0.49,0.022,0.22,0.477
254778099254,fraud,classic_fast,100,T4_FREEZE,ALPHA|BETA|DELTA|EPSILON|ZETA,1.0,0.73,1,0.52,1.0,0.894,0.894,True,0,148.6,0.82,10.0,0.32,0.381
254150765502,legit,normal,1,T0_ALLOW,,2760.0,0.02,2,7.67,0.143,0.032,0.032,False,6,1.4,0.42,0.022,0.3,0.564
254036726643,legit,local_insider,18,T0_ALLOW,,142.0,0.21,2,9.32,0.4,0.787,0.787,True,3,2.1,0.6,0.423,0.7,0.507
254060129813,fraud,local_insider,20,T0_ALLOW,,79.0,0.36,3,16.7,0.4,0.549,0.549,True,3,2.4,0.64,0.759,0.7,0.432
254034077610,legit,power_user,5,T0_ALLOW,,126.0,0.0,2,8.41,0.059,0.098,0.098,False,16,1.4,0.18,0.476,0.25,0.57
254726472231,legit,new_recipient,5,T0_ALLOW,,2880.0,0.11,2,0.89,0.25,0.334,0.334,True,3,1.8,0.31,0.021,0.32,0.937
254079597061,legit,normal,0,T0_ALLOW,,3360.0,0.1,2,73.6,0.143,0.122,0.122,False,6,2.4,0.22,0.018,0.3,0.54
254161778119,legit,normal,0,T0_ALLOW,,4080.0,0.11,2,97.84,0.111,0,0,False,8,2.0,0.26,0.0,0.35,0.537
254098039996,legit,normal,0,T0_ALLOW,,4320.0,0.11,1,3.63,0.071,0.065,0.065,False,13,1.7,0.08,0.014,0.32,0.967
254763428461,legit,normal,1,T0_ALLOW,,3840.0,0.06,1,3.43,0.25,0.287,0.287,False,3,2.8,0.1,0.016,0.3,0.582
254176822679,legit,normal,1,T0_ALLOW,,2520.0,0.09,1,105.76,0.111,0.224,0.224,False,8,2.9,0.43,0.024,0.2,0.573
254194420827,legit,normal,4,T0_ALLOW,,4140.0,0.27,2,47.44,0.067,0.226,0.226,True,14,0.4,0.27,0.014,0.9,0.489
254796311935,legit,rural_shared,7,T0_ALLOW,,240.0,0.05,5,256.24,0.25,0.171,0.171,False,3,1.1,0.25,0.25,0.3,0.465
254010662828,legit,normal,0,T0_ALLOW,,3120.0,0.03,1,16.82,0.1,0,0,False,9,1.6,0.19,0.0,0.4,0.591
254097061314,legit,new_recipient,6,T0_ALLOW,,1860.0,0.02,1,0.67,0.077,0.1,0.1,True,12,1.1,0.66,0.032,0.35,0.994
254145876203,fraud,partial_text_coaching,100,T4_FREEZE,DELTA|EPSILON,42.0,0.39,2,3.23,0.75,0.754,0.937,True,1,325.2,0.66,2.857,0.3,0.453
254191021010,legit,normal,0,T0_ALLOW,,2640.0,0.11,1,6.89,0.077,0.138,0.138,False,12,0.9,0.44,0.023,0.25,0.967
254132284342,legit,normal,0,T0_ALLOW,,900.0,0.05,1,88.96,0.077,0.128,0.128,False,12,1.2,0.31,0.067,0.27,0.985
254790198160,legit,new_recipient,8,T0_ALLOW,,1020.0,0.12,1,10.89,0.083,0.275,0.275,True,11,0.8,0.44,0.059,0.9,0.564
254736058334,legit,urgent_mobile_money,11,T0_ALLOW,,21.0,0.0,0,21.84,0.5,0.121,0.121,False,1,1.9,0.15,2.857,0.7,0.63
254741057794,legit,new_recipient,3,T0_ALLOW,,2340.0,0.03,1,4.67,0.077,0.303,0.303,True,12,1.9,0.12,0.026,0.7,0.991
254762962482,legit,rural_shared,1,T0_ALLOW,,720.0,0.09,2,130.16,0.091,0,0,False,10,2.7,0.24,0.0,0.25,0.543
254066749861,legit,emergency_drain,30,T1_OBSERVE,,40.0,0.01,2,3.84,0.25,0.695,0.695,True,3,0.4,0.08,1.5,0.32,0.567
254727347218,legit,normal,25,T1_OBSERVE,,17.0,0.06,1,2.0,0.125,0.809,0.809,False,7,2.1,0.04,3.529,0.7,0.582
254773501013,legit,normal,4,T0_ALLOW,,120.0,0.11,1,215.6,0.125,0.275,0.275,False,7,2.2,0.36,0.5,0.9,0.967
254188755732,legit,rural_shared,2,T0_ALLOW,,2220.0,0.1,4,200.57,0.111,0.196,0.196,False,8,2.3,0.24,0.027,0.7,0.48
254140319565,legit,power_user,3,T0_ALLOW,,182.0,0.09,2,9.92,0.1,0.153,0.153,False,9,1.1,0.11,0.33,0.22,0.943
254720339108,legit,normal,0,T0_ALLOW,,3660.0,0.0,1,12.53,0.2,0.202,0.202,False,4,1.4,0.14,0.016,0.9,1.0
254013476528,legit,new_recipient,4,T0_ALLOW,,1740.0,0.06,1,6.22,0.167,0.309,0.309,True,5,1.0,0.1,0.034,0.9,0.982
254120629028,legit,power_user,5,T0_ALLOW,,233.0,0.0,0,20.24,0.1,0.191,0.191,False,9,1.4,0.3,0.258,0.35,0.63
254792271690,legit,new_recipient,3,T0_ALLOW,,2340.0,0.1,1,42.98,0.2,0.261,0.261,True,4,2.2,0.34,0.026,0.22,0.57
254173831900,legit,new_recipient,3,T0_ALLOW,,2760.0,0.08,1,175.06,0.077,0.325,0.325,True,12,0.4,0.36,0.022,0.9,0.976
254184752977,legit,new_recipient,27,T1_OBSERVE,,7.0,0.06,2,10.89,0.167,0.194,0.194,True,5,2.9,0.33,8.571,0.9,0.952
254748017583,legit,normal,6,T0_ALLOW,,900.0,0.12,2,69.1,0.5,0.192,0.192,True,1,2.0,0.32,0.067,0.4,0.534
254764701931,legit,new_recipient,2,T0_ALLOW,,1620.0,0.08,1,92.78,0.2,0.168,0.168,True,4,1.6,0.17,0.037,0.2,0.976
254086618364,legit,normal,17,T0_ALLOW,,5.0,0.01,2,74.8,0.167,0.112,0.112,False,5,0.9,0.16,10.0,0.9,0.967
254727847472,legit,new_recipient,3,T0_ALLOW,,2040.0,0.07,2,8.96,0.111,0.341,0.341,True,8,1.6,0.22,0.029,0.9,0.949
254784759082,legit,normal,1,T0_ALLOW,,3720.0,0.0,1,2.89,0.067,0.245,0.245,False,14,2.4,0.16,0.016,0.7,1.0
254772473137,legit,urgent_mobile_money,30,T1_OBSERVE,,7.0,0.11,1,1.84,0.5,0.178,0.178,False,1,1.5,0.2,8.571,0.9,0.567
254053312213,legit,new_recipient,5,T0_ALLOW,,1260.0,0.08,1,103.1,0.167,0.177,0.177,True,5,2.1,0.11,0.048,0.9,0.976
254792881510,legit,normal,1,T0_ALLOW,,1560.0,0.04,2,106.64,0.167,0,0,False,5,1.4,0.24,0.0,0.9,0.558
254165561344,legit,normal,0,T0_ALLOW,,2220.0,0.07,1,39.14,0.1,0.12,0.12,False,9,2.9,0.09,0.027,0.9,0.979
254166190315,legit,normal,0,T0_ALLOW,,4140.0,0.07,2,20.16,0.25,0.188,0.188,False,3,0.7,0.4,0.014,0.17,0.549
254051348747,legit,normal,2,T0_ALLOW,,2760.0,0.09,2,1.43,0.125,0.107,0.107,False,7,1.5,0.15,0.022,0.25,0.943
254796952168,legit,normal,0,T0_ALLOW,,3120.0,0.07,1,33.1,0.077,0.225,0.225,False,12,0.1,0.39,0.019,0.9,0.979
254183101147,legit,new_recipient,5,T0_ALLOW,,1380.0,0.06,2,28.96,0.2,0.268,0.268,True,4,1.7,0.12,0.043,0.7,0.552
254044594159,legit,normal,2,T0_ALLOW,,3000.0,0.33,1,17.39,0.077,0.197,0.197,True,12,2.0,0.06,0.02,0.27,0.901
254131010469,legit,normal,0,T0_ALLOW,,3840.0,0.02,2,9.76,0.167,0.077,0.077,False,5,1.2,0.3,0.016,0.3,0.964
254026326109,fraud,slow_fraudster,73,T3_STEP_UP,EPSILON,180.0,0.51,3,4.92,0.5,0.913,0.969,True,3,245.6,0.22,0.667,0.9,0.387
254199201642,legit,emergency_drain,27,T1_OBSERVE,,40.0,0.06,1,0.22,0.333,0.745,0.745,False,2,1.3,0.18,1.5,0.35,0.582
254052668269,legit,new_recipient,2,T0_ALLOW,,2100.0,0.06,1,23.96,0.091,0.341,0.341,True,10,1.3,0.07,0.029,0.25,0.982
254072206893,legit,rural_shared,13,T0_ALLOW,,120.0,0.06,5,261.04,0.167,0.334,0.334,False,5,2.2,0.23,0.5,0.9,0.462
254092667108,legit,normal,0,T0_ALLOW,,1560.0,0.0,0,8.67,0.077,0.15,0.15,False,12,1.7,0.04,0.038,0.35,0.63
254141484005,legit,normal,4,T0_ALLOW,,1320.0,0.08,2,32.89,0.1,0.257,0.257,True,9,2.0,0.31,0.045,0.7,0.946
254084399175,legit,normal,0,T0_ALLOW,,3960.0,0.09,1,23.1,0.071,0.193,0.193,False,13,1.3,0.1,0.015,0.7,0.973
254793754514,legit,power_user,3,T0_ALLOW,,75.0,0.12,2,16.98,0.05,0.213,0.213,False,19,1.3,0.45,0.8,0.38,0.934
254130609418,legit,normal,1,T0_ALLOW,,4260.0,0.09,1,3.84,0.111,0.035,0.035,False,8,1.6,0.15,0.014,0.27,0.973
254142434733,legit,new_recipient,3,T0_ALLOW,,2460.0,0.01,2,24.16,0.167,0.159,0.159,True,5,2.3,0.56,0.024,0.3,0.567
254724869891,legit,new_recipient,5,T0_ALLOW,,2340.0,0.35,1,13.14,0.111,0.286,0.286,True,8,2.1,0.69,0.026,0.2,0.495
254792583750,legit,new_recipient,3,T0_ALLOW,,2280.0,0.09,1,145.2,0.25,0.065,0.065,True,3,0.9,0.1,0.026,0.9,0.973
254744053047,legit,new_recipient,3,T0_ALLOW,,1500.0,0.05,2,3.56,0.25,0.214,0.214,True,3,1.2,0.36,0.04,0.38,0.955
254092464598,legit,normal,0,T0_ALLOW,,3840.0,0.04,2,50.0,0.071,0.065,0.065,False,13,0.8,0.04,0.016,0.27,0.558
254765067734,legit,power_user,17,T0_ALLOW,,143.0,0.1,1,0.89,0.091,0.15,0.15,True,10,0.7,0.17,0.42,0.32,0.97
254713351437,legit,normal,20,T0_ALLOW,,14.0,0.02,1,31.04,0.077,0.093,0.093,False,12,2.8,0.21,4.286,0.9,0.594
254784940499,legit,normal,1,T0_ALLOW,,4320.0,0.09,1,2.89,0.143,0.265,0.265,False,6,1.2,0.44,0.014,0.9,0.573
254793352379,legit,power_user,3,T0_ALLOW,,150.0,0.05,1,8.96,0.053,0,0,False,18,2.2,0.36,0.0,0.25,0.985
254712753446,legit,power_user,1,T0_ALLOW,,191.0,0.02,1,19.04,0.071,0.227,0.227,False,13,3.0,0.19,0.314,0.7,0.994
254726614468,legit,new_recipient,3,T0_ALLOW,,2700.0,0.0,2,460.24,0.25,0.26,0.26,True,3,1.6,0.53,0.022,0.9,0.97
254142413948,legit,normal,0,T0_ALLOW,,3780.0,0.05,1,8.57,0.25,0.232,0.232,False,3,1.4,0.16,0.016,0.3,0.985
254760537414,legit,normal,3,T0_ALLOW,,3240.0,0.03,1,33.39,0.071,0.296,0.296,True,13,2.7,0.38,0.019,0.38,0.591
254744338370,legit,normal,2,T0_ALLOW,,3300.0,0.04,2,1.36,0.062,0.051,0.051,False,15,2.0,0.27,0.018,0.38,0.958
254074235351,legit,normal,1,T0_ALLOW,,300.0,0.05,2,9.04,0.111,0.19,0.19,False,8,1.8,0.36,0.2,0.27,0.555
254792160524,legit,normal,28,T1_OBSERVE,,22.0,0.05,1,4.22,0.5,0.809,0.809,False,1,244.7,0.13,2.727,0.17,0.585
254150922413,legit,normal,1,T0_ALLOW,,4200.0,0.1,1,51.76,0.077,0.216,0.216,False,12,1.3,0.43,0.014,0.7,0.57
254768876621,legit,urgent_mobile_money,23,T1_OBSERVE,,9.0,0.09,2,1.04,0.333,0,0,False,2,2.0,0.18,0.0,0.27,0.543
254047934534,legit,new_recipient,2,T0_ALLOW,,2040.0,0.09,2,20.8,0.077,0.246,0.246,True,12,2.1,0.39,0.029,0.7,0.943
254012192398,legit,normal,16,T0_ALLOW,,4.0,0.05,1,19.92,0.1,0.298,0.298,False,9,1.1,0.42,10.0,0.35,0.985
254791760191,legit,new_recipient,3,T0_ALLOW,,2880.0,0.05,2,88.22,0.111,0.223,0.223,True,8,1.9,0.32,0.021,0.9,0.955
254151178563,fraud,slow_fraudster,50,T2_FRICTION,EPSILON,660.0,0.31,4,3.44,0.6,0.816,0.908,True,2,140.6,0.34,0.182,0.9,0.417
254192036014,legit,normal,0,T0_ALLOW,,1800.0,0.01,1,16.0,0.167,0.297,0.297,False,5,2.2,0.08,0.033,0.22,0.997
254193636424,legit,normal,1,T0_ALLOW,,2880.0,0.07,2,2.82,0.111,0.071,0.071,False,8,2.0,0.21,0.021,0.38,0.549
254026310468,legit,normal,0,T0_ALLOW,,1500.0,0.05,2,9.2,0.167,0.184,0.184,False,5,1.5,0.21,0.04,0.25,0.955
254030156107,legit,normal,4,T0_ALLOW,,3480.0,0.11,1,4.98,0.083,0.103,0.103,True,11,1.8,0.39,0.017,0.4,0.567
254145033916,legit,normal,0,T0_ALLOW,,2820.0,0.01,1,26.49,0.25,0.19,0.19,False,3,1.7,0.35,0.021,0.7,0.597
254197601101,legit,rural_shared,1,T0_ALLOW,,2280.0,0.11,3,32.67,0.2,0.178,0.178,False,4,1.8,0.07,0.026,0.17,0.507
254150427048,legit,emergency_drain,27,T1_OBSERVE,,22.0,0.23,1,1.44,0.25,0.871,0.871,False,3,2.1,0.4,2.727,0.25,0.531
254080119878,legit,normal,2,T0_ALLOW,,2760.0,0.09,2,1.55,0.1,0.101,0.101,False,9,1.7,0.15,0.022,0.7,0.543
254060071668,legit,normal,0,T0_ALLOW,,3660.0,0.05,1,16.22,0.1,0.096,0.096,False,9,2.2,0.21,0.016,0.7,0.985
254734113790,legit,normal,5,T0_ALLOW,,900.0,0.11,1,5.63,0.071,0.216,0.216,True,13,2.7,0.06,0.067,0.9,0.967
254751821463,legit,new_recipient,3,T0_ALLOW,,1680.0,0.12,2,29.04,0.125,0.165,0.165,True,7,2.2,0.19,0.036,0.3,0.534
254131643295,legit,rural_shared,3,T0_ALLOW,,720.0,0.1,3,14.53,0.333,0.213,0.213,False,2,0.8,0.42,0.083,0.7,0.51
254056781641,legit,rural_shared,2,T0_ALLOW,,1920.0,0.04,4,132.64,0.091,0.223,0.223,False,10,2.1,0.36,0.031,0.32,0.498
254115308779,legit,normal,0,T0_ALLOW,,2400.0,0.04,1,5.04,0.143,0.042,0.042,False,6,1.6,0.13,0.025,0.9,0.988
254118181962,legit,normal,2,T0_ALLOW,,2340.0,0.07,2,35.35,0.125,0.215,0.215,True,7,2.1,0.07,0.026,0.7,0.949
254012367428,legit,new_recipient,7,T0_ALLOW,,1200.0,0.21,2,10.89,0.1,0.312,0.312,True,9,1.6,0.35,0.05,0.2,0.507
254730817567,fraud,clean_device,100,T4_FREEZE,BETA|DELTA|EPSILON|ZETA,19.0,0.0,1,0.4,1.0,0.923,0.923,True,0,52.9,0.81,3.158,0.25,0.6
254081471552,legit,new_recipient,35,T1_OBSERVE,,16.0,0.12,2,4.22,0.1,0.25,0.25,True,9,2.2,0.18,3.75,0.9,0.534
254770122432,legit,rural_shared,4,T0_ALLOW,,1380.0,0.09,5,236.53,0.143,0.218,0.218,False,6,3.1,0.17,0.043,0.7,0.453
254045647674,legit,urgent_mobile_money,29,T1_OBSERVE,,20.0,0.02,1,3.39,1.0,0.155,0.155,False,0,2.3,0.07,3.0,0.9,0.594
254729863691,legit,rural_shared,5,T0_ALLOW,,780.0,0.09,2,142.64,0.111,0.289,0.289,True,8,2.2,0.23,0.077,0.32,0.543
254134499827,legit,urgent_mobile_money,41,T2_FRICTION,,9.0,0.05,2,11.27,1.0,0.261,0.261,True,0,2.1,0.12,6.667,0.9,0.555
254730315691,legit,normal,0,T0_ALLOW,,1200.0,0.05,1,118.64,0.167,0.081,0.081,False,5,0.7,0.38,0.05,0.22,0.985
254775905854,legit,normal,0,T0_ALLOW,,3120.0,0.12,1,8.96,0.062,0.246,0.246,False,15,1.7,0.06,0.019,0.35,0.964
254188064152,legit,normal,2,T0_ALLOW,,1740.0,0.09,2,14.0,0.167,0.153,0.153,False,5,181.3,0.29,0.034,0.9,0.943
254738279220,legit,new_recipient,7,T0_ALLOW,,1200.0,0.02,1,4.53,0.077,0.085,0.085,True,12,1.9,0.39,0.05,0.2,0.594
254076161102,legit,new_recipient,4,T0_ALLOW,,1860.0,0.09,1,10.16,0.077,0.049,0.049,True,12,2.1,0.39,0.032,0.9,0.573
254099988274,legit,normal,0,T0_ALLOW,,2460.0,0.11,2,8.22,0.25,0.167,0.167,False,3,1.7,0.15,0.024,0.35,0.937
254183143164,legit,urgent_mobile_money,20,T0_ALLOW,,30.0,0.08,1,22.24,1.0,0.391,0.391,False,0,2.2,0.38,2.0,0.17,0.576
254168955146,legit,new_recipient,2,T0_ALLOW,,2880.0,0.06,2,5.35,0.083,0.175,0.175,True,11,1.8,0.38,0.021,0.32,0.952
254784531754,legit,power_user,3,T0_ALLOW,,208.0,0.05,2,16.78,0.056,0.123,0.123,False,17,2.1,0.34,0.288,0.2,0.955
254088419115,legit,new_recipient,4,T0_ALLOW,,1200.0,0.01,2,133.36,0.1,0.321,0.321,True,9,2.2,0.18,0.05,0.38,0.967
254797674454,legit,normal,4,T0_ALLOW,,1440.0,0.06,2,0.89,0.167,0.033,0.033,True,5,2.7,0.32,0.042,0.35,0.952
254730344945,legit,urgent_mobile_money,42,T2_FRICTION,,6.0,0.1,1,0.22,0.5,0.151,0.151,True,1,1.4,0.15,10.0,0.9,0.57
254024600680,legit,normal,1,T0_ALLOW,,600.0,0.06,1,21.84,0.1,0.178,0.178,False,9,2.4,0.37,0.1,0.35,0.582
254169260657,fraud,social_engineering_pretext,24,T1_OBSERVE,,49.0,0.0,1,29.82,0.333,0.623,0.623,True,4,0.9,0.24,1.224,0.25,0.6
254016384252,legit,new_recipient,3,T0_ALLOW,,2700.0,0.03,1,10.96,0.167,0.335,0.335,True,5,2.1,0.2,0.022,0.9,0.991
254188995819,legit,urgent_mobile_money,24,T1_OBSERVE,,7.0,0.11,2,81.43,0.5,0.431,0.431,False,1,2.9,0.13,8.571,0.9,0.537
254722304248,legit,normal,0,T0_ALLOW,,1080.0,0.01,1,6.24,0.071,0,0,False,13,1.9,0.17,0.0,0.7,0.997
254775318230,fraud,new_recipient,3,T0_ALLOW,,1560.0,0.1,2,20.24,0.125,0.128,0.128,True,7,2.2,0.38,0.038,0.3,0.54
254073126122,legit,new_recipient,5,T0_ALLOW,,900.0,0.12,2,227.1,0.125,0.246,0.246,True,7,2.2,0.18,0.067,0.9,0.934
254074375533,legit,normal,1,T0_ALLOW,,600.0,0.04,1,20.41,0.143,0.075,0.075,False,6,2.3,0.07,0.1,0.9,0.988
254034352670,legit,power_user,7,T0_ALLOW,,192.0,0.07,2,13.35,0.091,0.142,0.142,False,10,188.1,0.4,0.312,0.27,0.949
254159553076,legit,new_recipient,2,T0_ALLOW,,1620.0,0.11,1,20.24,0.167,0.222,0.222,True,5,1.4,0.1,0.037,0.38,0.967
254053308592,legit,power_user,8,T0_ALLOW,,125.0,0.05,1,0.41,0.083,0.064,0.064,False,11,1.6,0.22,0.48,0.3,0.985
254759919496,legit,normal,7,T0_ALLOW,,600.0,0.08,2,0.22,0.1,0.121,0.121,False,9,1.7,0.14,0.1,0.27,0.546
254111130531,fraud,rural_shared,1,T0_ALLOW,,1500.0,0.01,2,8.22,0.143,0.117,0.117,False,6,0.7,0.42,0.04,0.7,0.567
254138208382,legit,rural_shared,11,T0_ALLOW,,1020.0,0.07,5,4.53,0.2,0.264,0.264,True,4,1.9,0.12,0.059,0.38,0.459
254185431269,legit,emergency_drain,15,T0_ALLOW,,60.0,0.12,1,50.49,0.2,0.905,0.905,False,4,2.2,0.38,1.0,0.9,0.564
254139330483,legit,new_recipient,3,T0_ALLOW,,1920.0,0.07,1,33.14,0.2,0.335,0.335,True,4,3.0,0.07,0.031,0.3,0.579
254088339402,legit,rural_shared,2,T0_ALLOW,,840.0,0.05,3,33.14,0.111,0.177,0.177,False,8,1.9,0.37,0.071,0.2,0.525
254781482148,legit,normal,0,T0_ALLOW,,1680.0,0.05,1,52.86,0.2,0.082,0.082,False,4,1.9,0.08,0.036,0.25,0.985
254794500399,legit,normal,7,T0_ALLOW,,960.0,0.06,2,66.69,0.2,0.055,0.055,True,4,1.4,0.26,0.062,0.9,0.552
254025001014,legit,power_user,9,T0_ALLOW,,124.0,0.11,1,2.57,0.125,0.224,0.224,False,7,1.3,0.31,0.484,0.9,0.967
254779680767,fraud,urgent_mobile_money,21,T1_OBSERVE,,34.0,0.04,2,0.22,0.25,0.355,0.355,False,3,1.8,0.52,1.765,0.3,0.558
254773182875,legit,normal,0,T0_ALLOW,,2940.0,0.04,2,73.2,0.077,0.274,0.274,False,12,2.0,0.24,0.02,0.32,0.558
254023376473,legit,normal,1,T0_ALLOW,,2880.0,0.08,2,28.0,0.067,0.201,0.201,False,14,1.0,0.41,0.021,0.2,0.546
254741363303,legit,normal,0,T0_ALLOW,,1500.0,0.0,2,9.1,0.071,0.039,0.039,False,13,2.2,0.41,0.04,0.3,0.97
254021166543,legit,power_user,15,T0_ALLOW,,36.0,0.07,1,3.84,0.1,0.201,0.201,False,9,2.4,0.43,1.667,0.32,0.579
254721590610,legit,new_recipient,3,T0_ALLOW,,2460.0,0.05,2,22.53,0.143,0.15,0.15,True,6,1.9,0.07,0.024,0.3,0.555
254192483922,legit,emergency_drain,26,T1_OBSERVE,,47.0,0.11,1,15.76,0.333,0.55,0.55,True,2,2.2,0.26,1.277,0.9,0.567
254116743407,legit,new_recipient,4,T0_ALLOW,,2040.0,0.11,1,41.55,0.077,0.219,0.219,True,12,397.4,0.14,0.029,0.7,0.567
254190983161,fraud,classic_fast,100,T4_FREEZE,ALPHA|BETA|DELTA|EPSILON|ZETA,3.0,0.84,2,0.51,1.0,0.861,0.861,True,0,50.1,0.77,10.0,0.25,0.318
254156753393,legit,urgent_mobile_money,27,T1_OBSERVE,,7.0,0.03,2,1.36,0.25,0.109,0.109,False,3,2.2,0.26,8.571,0.2,0.561
254790145751,legit,urgent_mobile_money,23,T1_OBSERVE,,29.0,0.04,2,25.2,0.25,0.39,0.39,True,3,1.8,0.45,2.069,0.22,0.558
254134735587,legit,rural_shared,3,T0_ALLOW,,1620.0,0.09,2,9.56,0.125,0.346,0.346,True,7,1.4,0.27,0.037,0.32,0.543
254115583774,legit,urgent_mobile_money,17,T0_ALLOW,,45.0,0.0,0,0.0,0.333,0.379,0.379,False,2,2.6,0.18,1.333,0.38,0.63
254798659403,legit,normal,2,T0_ALLOW,,3420.0,0.08,2,6.89,0.1,0.223,0.223,True,9,1.1,0.19,0.018,0.4,0.946
254111182296,legit,normal,1,T0_ALLOW,,4200.0,0.1,2,9.67,0.091,0,0,False,10,2.1,0.46,0.0,0.7,0.54
254715375349,legit,new_recipient,8,T0_ALLOW,,1080.0,0.11,1,22.4,0.091,0.22,0.22,True,10,1.9,0.31,0.056,0.9,0.567
254182145994,legit,urgent_mobile_money,13,T0_ALLOW,,36.0,0.0,0,16.56,0.333,0.276,0.276,False,2,1.4,0.42,1.667,0.38,0.63
254049998951,legit,new_recipient,13,T0_ALLOW,,660.0,0.04,2,2.12,0.25,0.167,0.167,True,3,2.0,0.08,0.091,0.9,0.558
254124299682,legit,new_recipient,6,T0_ALLOW,,240.0,0.01,1,29.84,0.25,0.148,0.148,True,3,0.7,0.17,0.25,0.4,0.997
254785243182,legit,normal,0,T0_ALLOW,,2580.0,0.05,2,75.2,0.111,0.231,0.231,False,8,1.9,0.28,0.023,0.7,0.555
254188017919,legit,rural_shared,11,T0_ALLOW,,120.0,0.09,4,251.2,0.1,0,0,False,9,2.8,0.34,0.0,0.2,0.483
254039098690,legit,normal,0,T0_ALLOW,,2040.0,0.05,1,51.96,0.091,0.142,0.142,False,10,0.6,0.16,0.029,0.17,0.985
254175757646,legit,new_recipient,5,T0_ALLOW,,1080.0,0.03,2,33.63,0.077,0.051,0.051,True,12,0.4,0.22,0.056,0.27,0.561
254067575254,legit,rural_shared,6,T0_ALLOW,,840.0,0.0,4,11.56,0.143,0.055,0.055,False,6,2.5,0.12,0.071,0.9,0.51
254056786349,legit,power_user,21,T1_OBSERVE,,113.0,0.02,2,0.41,0.125,0.083,0.083,True,7,1.8,0.06,0.531,0.38,0.564
254058893715,legit,rural_shared,16,T0_ALLOW,,660.0,0.09,4,7.67,0.25,0.307,0.307,True,3,2.1,0.68,0.091,0.7,0.483
254010909169,legit,new_recipient,2,T0_ALLOW,,2640.0,0.12,1,32.57,0.143,0.181,0.181,True,6,0.3,0.04,0.023,0.2,0.964
254034276505,legit,rural_shared,1,T0_ALLOW,,2760.0,0.09,3,27.76,0.091,0.301,0.301,False,10,1.7,0.19,0.022,0.38,0.513
254040514420,legit,emergency_drain,11,T0_ALLOW,,65.0,0.08,1,25.36,0.333,0.813,0.813,False,2,1.7,0.04,0.923,0.27,0.576
254138505958,legit,normal,0,T0_ALLOW,,2520.0,0.24,1,27.44,0.111,0.088,0.088,False,8,2.8,0.25,0.024,0.9,0.928
254033466794,legit,new_recipient,0,T0_ALLOW,,2460.0,0.18,2,94.78,0.25,0,0,False,3,1.2,0.08,0.0,0.17,0.916
254096304602,legit,new_recipient,27,T1_OBSERVE,,17.0,0.0,0,2.89,0.143,0.223,0.223,True,6,2.7,0.36,3.529,0.7,0.63
254018597067,legit,new_recipient,3,T0_ALLOW,,2160.0,0.01,2,6.89,0.125,0.333,0.333,True,7,2.0,0.69,0.028,0.38,0.967
254055230060,legit,rural_shared,6,T0_ALLOW,,1920.0,0.1,4,226.16,0.143,0.332,0.332,True,6,0.7,0.11,0.031,0.9,0.48
254047782497,legit,urgent_mobile_money,13,T0_ALLOW,,38.0,0.05,2,2.89,0.333,0.12,0.12,False,2,2.2,0.11,1.579,0.35,0.555
254042459235,legit,rural_shared,1,T0_ALLOW,,2820.0,0.1,3,151.36,0.333,0.384,0.384,False,2,0.9,0.03,0.021,0.27,0.51
254045971235,legit,new_recipient,3,T0_ALLOW,,2340.0,0.0,0,6.41,0.143,0.159,0.159,True,6,1.6,0.14,0.026,0.25,0.63
254165590227,legit,normal,2,T0_ALLOW,,4140.0,0.09,1,6.69,0.25,0.176,0.176,True,3,0.9,0.3,0.014,0.27,0.973
254196845208,legit,power_user,22,T1_OBSERVE,,16.0,0.01,2,0.56,0.5,0.119,0.119,False,1,2.5,0.3,3.75,0.7,0.967
254110213485,fraud,partial_text_coaching,100,T4_FREEZE,BETA|EPSILON,45.0,0.4,4,0.76,0.6,0.763,0.936,True,2,265.4,0.49,2.667,0.9,0.39
254748933483,legit,normal,1,T0_ALLOW,,4320.0,0.02,2,87.76,0.25,0.067,0.067,True,3,2.1,0.32,0.014,0.9,0.564
254046324701,legit,new_recipient,3,T0_ALLOW,,2280.0,0.02,1,37.14,0.091,0.244,0.244,True,10,0.7,0.22,0.026,0.2,0.594
254196677293,legit,new_recipient,2,T0_ALLOW,,2040.0,0.05,1,67.39,0.25,0.286,0.286,True,3,0.9,0.28,0.029,0.38,0.985
254182358984,legit,new_recipient,5,T0_ALLOW,,1440.0,0.27,2,1.56,0.125,0.129,0.129,True,7,1.2,0.41,0.042,0.7,0.889
